,PARTIDO,fraccion,radio,hogar,LOCALIDA,CANPER,CANPERM3,CANPEREV,TIPOVIVI,COCHERA,AUTO,BICICLET,CICLOMO,MOTO,CANAUTOS,OTIPOVIV,z_cocherasino,z_tieneciclomo,z_tienemoto,z_tieneauto,wt1,z_gastoco2,z_gastoma2,z_Quintil_ing_per_capita_AD_EQUIV,IDH
16730,Cap. Fed. DE 08,3.0,3.0,022,CABALLITO,1.0,1.0,0.0,Departamento,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,317.1962890625,246.551724137931,441.921487603306,3.0,2954.0
16731,Merlo,17.0,16.0,050,BARRIO PARQUE SAN MARTIN,5.0,3.0,0.0,Casa,1.0,No,1.0,No tiene,No tiene,No tiene,,Si,No,No,No,210.40696716308594,0.0,0.0,1.0,2955.0
16732,Merlo,18.0,11.0,010,LIBERTAD,7.0,5.0,0.0,Casa,0.0,No,1.0,No tiene,No tiene,No tiene,,No,No,No,No,262.4923095703125,0.0,0.0,1.0,2956.0
16733,Merlo,18.0,11.0,041,LIBERTAD,5.0,5.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,209.91162109375,174.666666666667,260.921132457027,1.0,2957.0
16734,Pte. Peron,3.0,4.0,002,VILLA NUMANCIA,4.0,4.0,0.0,Casa,0.0,No,1.0,No tiene,No tiene,No tiene,,No,No,No,No,66.36331176757812,0.0,0.0,1.0,2958.0
16735,Quilmes,19.0,2.0,012,SAN FRANCISCO SOLANO,4.0,4.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,130.79335021972656,0.0,0.0,3.0,2959.0
16736,Pte. Peron,3.0,4.0,008,VILLA NUMANCIA,5.0,5.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,71.52228546142578,0.0,0.0,1.0,2960.0
16737,Avellaneda,15.0,17.0,030,VILLA DOMINICO,2.0,2.0,0.0,Casa,0.0,No,1.0,No tiene,No tiene,No tiene,,No,No,No,No,174.904052734375,0.0,0.0,2.0,2961.0
16738,La Matanza,31.0,8.0,011,GREGORIO DE LAFERRERE,6.0,6.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,306.3438415527344,0.0,0.0,5.0,2962.0
16739,La Matanza,8.0,5.0,001,VILLA MADERO,4.0,3.0,0.0,Casa,0.0,Si,No tiene,No tiene,No tiene,1.0,,No,No,No,Si,150.5561065673828,400.0,600.0,1.0,2963.0
16740,Avellaneda,16.0,6.0,071,GERLI,3.0,2.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,199.678955078125,0.0,0.0,2.0,2964.0
16741,Pte. Peron,3.0,4.0,017,VILLA NUMANCIA,3.0,3.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,64.22660827636719,0.0,0.0,1.0,2965.0
16742,La Matanza,8.0,5.0,004,VILLA MADERO,2.0,2.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,154.97506713867188,0.0,0.0,3.0,2966.0
16743,Cap. Fed. DE 19,6.0,8.0,020,SOLDATI,4.0,4.0,0.0,Departamento,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,181.7716064453125,0.0,0.0,1.0,2967.0
16744,La Matanza,8.0,5.0,011,VILLA MADERO,4.0,4.0,0.0,"Dep. ""tipo casa"" (PH) o ""de pasillo""",0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,149.56117248535156,0.0,0.0,2.0,2968.0
16745,Moron,2.0,12.0,062,EL PALOMAR,1.0,1.0,0.0,Casa,1.0,Si,1.0,No tiene,No tiene,1.0,,Si,No,No,Si,245.03089904785156,300.0,500.0,5.0,2969.0
16746,La Matanza,33.0,42.0,001,GREGORIO DE LAFERRERE,5.0,5.0,0.0,Casa,1.0,No,No tiene,No tiene,No tiene,No tiene,,Si,No,No,No,182.47048950195312,0.0,0.0,1.0,2970.0
16747,Pte. Peron,3.0,4.0,005,VILLA NUMANCIA,4.0,4.0,0.0,Casa,0.0,Si,No tiene,No tiene,No tiene,2.0,,No,No,No,Si,60.15018844604492,450.0,350.0,4.0,2971.0
16748,Moron,16.0,34.0,024,CASTELAR,6.0,6.0,0.0,Casa,0.0,No,1.0,No tiene,No tiene,No tiene,,No,No,No,No,198.57757568359375,0.0,0.0,1.0,2972.0
16749,Quilmes,19.0,2.0,009,SAN FRANCISCO SOLANO,5.0,5.0,0.0,Casa,0.0,No,2.0,No tiene,No tiene,No tiene,,No,No,No,No,143.27879333496094,0.0,0.0,4.0,2973.0
16750,Cap. Fed. DE 21,1.0,6.0,010,VILLA LUGANO,1.0,1.0,0.0,Casilla/rancho en villa de emergencia,0.0,Si,No tiene,No tiene,No tiene,1.0,,No,No,No,Si,327.7813720703125,200.0,100.0,4.0,2974.0
16751,La Matanza,8.0,5.0,012,VILLA MADERO,2.0,2.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,133.58364868164062,0.0,0.0,5.0,2975.0
16752,La Matanza,8.0,5.0,014,VILLA MADERO,4.0,4.0,0.0,Casa,1.0,No,No tiene,No tiene,No tiene,No tiene,,Si,No,No,No,162.69078063964844,0.0,0.0,4.0,2976.0
16753,Moreno,10.0,16.0,016,MORENO,5.0,5.0,0.0,Casa,0.0,No,1.0,No tiene,No tiene,No tiene,,No,No,No,No,185.67855834960938,0.0,0.0,2.0,2977.0
16754,La Matanza,33.0,42.0,007,GREGORIO DE LAFERRERE,4.0,4.0,0.0,Casa,1.0,No,1.0,No tiene,No tiene,No tiene,,Si,No,No,No,151.5270233154297,0.0,0.0,1.0,2978.0
16755,La Matanza,8.0,5.0,017,VILLA MADERO,5.0,5.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,189.19357299804688,500.0,400.0,1.0,2979.0
16756,La Matanza,29.0,25.0,041,RAFAEL CASTILLO,8.0,8.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,393.099853515625,0.0,0.0,1.0,2980.0
16757,Moreno,3.0,7.0,021,MORENO,5.0,5.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,126.87010955810547,0.0,0.0,1.0,2981.0
16758,Moreno,2.0,24.0,010,MORENO,3.0,3.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,168.84043884277344,286.09375,441.921487603306,2.0,2982.0
16759,La Matanza,33.0,42.0,010,GREGORIO DE LAFERRERE,1.0,1.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,183.57867431640625,0.0,0.0,2.0,2983.0
16760,La Matanza,33.0,42.0,004,GREGORIO DE LAFERRERE,6.0,6.0,0.0,Casa,0.0,No,1.0,No tiene,No tiene,No tiene,,No,No,No,No,190.3079071044922,0.0,0.0,2.0,2984.0
16761,Moreno,2.0,24.0,016,MORENO,5.0,5.0,0.0,Casa,1.0,Si,No tiene,No tiene,1.0,No tiene,,Si,No,Si,No,178.68905639648438,100.0,58.8313953488372,3.0,2985.0
16762,Quilmes,19.0,2.0,007,SAN FRANCISCO SOLANO,3.0,3.0,0.0,Casa,0.0,Si,No tiene,No tiene,1.0,No tiene,,No,No,Si,No,138.3565673828125,0.0,0.0,2.0,2986.0
16763,La Matanza,8.0,5.0,217,VILLA MADERO,1.0,1.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,183.57867431640625,0.0,0.0,2.0,2987.0
16764,Moreno,2.0,24.0,019,MORENO,2.0,2.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,158.50018310546875,0.0,0.0,4.0,2988.0
16765,Lomas de Zamora,25.0,1.0,207,BANFIELD,5.0,4.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,122.25955200195312,0.0,0.0,2.0,2989.0
16766,Quilmes,19.0,2.0,003,SAN FRANCISCO SOLANO,4.0,4.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,149.32872009277344,0.0,0.0,1.0,2990.0
16767,Avellaneda,13.0,6.0,023,VILLA DOMINICO,4.0,4.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,173.63095092773438,0.0,0.0,1.0,2991.0
16768,La Matanza,33.0,42.0,013,GREGORIO DE LAFERRERE,3.0,3.0,0.0,Casa,1.0,No,No tiene,No tiene,No tiene,No tiene,,Si,No,No,No,148.36793518066406,0.0,0.0,2.0,2992.0
16769,Moreno,2.0,24.0,021,MORENO,5.0,5.0,0.0,Casa,0.0,Si,4.0,No tiene,No tiene,1.0,,No,No,No,Si,150.16757202148438,258.888888888889,138.375,3.0,2993.0
16770,La Matanza,33.0,42.0,016,GREGORIO DE LAFERRERE,2.0,2.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,158.8435516357422,0.0,0.0,3.0,2994.0
16771,Quilmes,19.0,2.0,026,SAN FRANCISCO SOLANO,2.0,2.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,145.86669921875,0.0,0.0,2.0,2995.0
16772,Lomas de Zamora,25.0,1.0,007,BANFIELD,5.0,5.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,128.59994506835938,0.0,0.0,3.0,2996.0
16773,Moreno,3.0,7.0,007,MORENO,6.0,6.0,0.0,Casa,1.0,No,No tiene,No tiene,No tiene,No tiene,,Si,No,No,No,125.83610534667969,0.0,0.0,1.0,2997.0
16774,Ituzaingo,2.0,1.0,005,ITUZAINGO,3.0,3.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,97.63070678710938,280.961538461538,208.979591836735,3.0,2998.0
16775,La Matanza,33.0,42.0,019,GREGORIO DE LAFERRERE,2.0,2.0,0.0,Casa,0.0,No,1.0,No tiene,No tiene,No tiene,,No,No,No,No,133.98239135742188,0.0,0.0,2.0,2999.0
16776,La Matanza,33.0,42.0,028,GREGORIO DE LAFERRERE,5.0,4.0,0.0,Casa,1.0,Si,No tiene,No tiene,1.0,No tiene,,Si,No,Si,No,159.9606475830078,46.6666666666667,58.8313953488372,1.0,3000.0
16777,Lomas de Zamora,25.0,1.0,004,BANFIELD,4.0,4.0,0.0,Casa,0.0,No,1.0,No tiene,No tiene,No tiene,,No,No,No,No,121.86283874511719,0.0,0.0,4.0,3001.0
16778,Cap. Fed. DE 10,5.0,4.0,010,NUÑEZ,1.0,1.0,0.0,Departamento,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,320.1791687011719,0.0,0.0,5.0,3002.0
16779,E. Echeverria,2.0,14.0,013,LUIS GUILLON,5.0,5.0,0.0,Casa,2.0,Si,No tiene,No tiene,No tiene,2.0,,Si,No,No,Si,116.0106430053711,500.0,500.0,3.0,3003.0
16780,Lomas de Zamora,25.0,1.0,003,BANFIELD,4.0,4.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,116.507080078125,361.923076923077,441.921487603306,1.0,3004.0
16781,Merlo,9.0,11.0,041,PONTEVEDRA,4.0,4.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,232.19468688964844,0.0,0.0,2.0,3005.0
16782,Lomas de Zamora,25.0,1.0,203,BANFIELD,4.0,4.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,103.39321899414062,373.855263157895,260.921132457027,5.0,3006.0
16783,La Matanza,33.0,42.0,025,GREGORIO DE LAFERRERE,7.0,6.0,0.0,Casa,1.0,Si,3.0,No tiene,No tiene,1.0,,Si,No,No,Si,203.94554138183594,500.0,208.979591836735,1.0,3007.0
16784,Lanus,2.0,17.0,070,LANUS OESTE,1.0,1.0,0.0,Departamento,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,168.97418212890625,0.0,0.0,4.0,3008.0
16785,Lanus,2.0,17.0,071,LANUS OESTE,2.0,2.0,0.0,Departamento,0.0,Si,No tiene,No tiene,No tiene,1.0,,No,No,No,Si,107.06011199951172,253.75,231.008771929825,4.0,3009.0
16786,Lanus,2.0,17.0,072,LANUS OESTE,1.0,1.0,0.0,Departamento,1.0,No,No tiene,No tiene,No tiene,No tiene,,Si,No,No,No,168.97418212890625,0.0,0.0,4.0,3010.0
16787,La Matanza,33.0,42.0,022,GREGORIO DE LAFERRERE,12.0,9.0,0.0,Casa,1.0,No,No tiene,No tiene,No tiene,No tiene,,Si,No,No,No,256.77227783203125,0.0,0.0,1.0,3011.0
16788,Lanus,2.0,17.0,075,LANUS OESTE,1.0,1.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,175.543701171875,0.0,0.0,2.0,3012.0
16789,Merlo,9.0,11.0,071,PONTEVEDRA,4.0,3.0,0.0,Casa,0.0,No,2.0,No tiene,No tiene,No tiene,,No,No,No,No,241.64385986328125,0.0,0.0,2.0,3013.0
16790,Lanus,16.0,12.0,076,VALENTIN ALSINA,5.0,5.0,0.0,Casa,0.0,No,1.0,No tiene,No tiene,No tiene,,No,No,No,No,167.4019775390625,0.0,0.0,1.0,3014.0
16791,Lanus,2.0,17.0,077,LANUS OESTE,2.0,2.0,0.0,Departamento,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,107.06011199951172,0.0,0.0,1.0,3015.0
16792,La Matanza,34.0,26.0,010,GONZALEZ CATAN,6.0,6.0,0.0,Casa,1.0,Si,1.0,No tiene,No tiene,1.0,,Si,No,No,Si,292.5268249511719,165.0,231.008771929825,2.0,3016.0
16793,Lanus,2.0,17.0,076,LANUS OESTE,2.0,2.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,107.06011199951172,0.0,0.0,3.0,3017.0
16794,Jose C. Paz,7.0,6.0,025,JOSE C PAZ,8.0,8.0,0.0,Casa,0.0,No,2.0,No tiene,No tiene,No tiene,,No,No,No,No,146.8394317626953,0.0,0.0,1.0,3018.0
16795,Lanus,2.0,17.0,074,LANUS OESTE,2.0,2.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,123.22413635253906,231.388888888889,260.921132457027,2.0,3019.0
16796,Cap. Fed. DE 01,9.0,1.0,070,RECOLETA,2.0,2.0,0.0,Departamento,0.0,Si,No tiene,No tiene,No tiene,1.0,,No,No,No,Si,297.3492431640625,292.424242424242,441.921487603306,4.0,3020.0
16797,Lanus,12.0,11.0,050,REMEDIOS DE ESCALADA,5.0,5.0,0.0,Casa,2.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,234.09707641601562,310.714285714286,208.979591836735,4.0,3021.0
16798,Lanus,2.0,17.0,073,LANUS OESTE,3.0,3.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,129.21458435058594,0.0,0.0,2.0,3022.0
16799,Lomas de Zamora,16.0,8.0,053,LLAVALLOL,5.0,4.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,280.9158935546875,0.0,0.0,2.0,3023.0
16800,Jose C. Paz,7.0,6.0,019,JOSE C PAZ,6.0,6.0,0.0,Casa,0.0,No,4.0,No tiene,No tiene,No tiene,,No,No,No,No,141.73585510253906,0.0,0.0,1.0,3024.0
16801,Cap. Fed. DE 01,9.0,1.0,071,RECOLETA,2.0,2.0,0.0,Departamento,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,287.6405944824219,330.0,441.921487603306,5.0,3025.0
16802,Cap. Fed. DE 01,18.0,4.0,021,RECOLETA,3.0,2.0,0.0,Departamento,1.0,No,No tiene,No tiene,No tiene,No tiene,,Si,No,No,No,437.80908203125,0.0,0.0,2.0,3026.0
16803,Jose C. Paz,7.0,6.0,008,JOSE C PAZ,5.0,4.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,130.1693115234375,0.0,0.0,3.0,3027.0
16804,Cap. Fed. DE 01,9.0,1.0,073,RECOLETA,4.0,4.0,0.0,Casa,0.0,Si,2.0,No tiene,No tiene,1.0,,No,No,No,Si,257.0556335449219,200.0,300.0,5.0,3028.0
16805,Cap. Fed. DE 01,18.0,4.0,011,RECOLETA,5.0,4.0,0.0,Departamento,0.0,Si,1.0,No tiene,No tiene,1.0,,No,No,No,Si,453.4783935546875,310.714285714286,260.921132457027,4.0,3029.0
16806,La Matanza,38.0,36.0,021,VIRREY DEL PINO,5.0,5.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,113.72930908203125,0.0,0.0,1.0,3030.0
16807,Jose C. Paz,7.0,6.0,014,JOSE C PAZ,2.0,2.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,116.25394439697266,413.0,231.008771929825,3.0,3031.0
16808,Jose C. Paz,7.0,6.0,023,JOSE C PAZ,3.0,2.0,0.0,Casa,1.0,Si,1.0,No tiene,No tiene,1.0,,Si,No,No,Si,109.84087371826172,236.764705882353,231.008771929825,5.0,3032.0
16809,Jose C. Paz,7.0,6.0,001,JOSE C PAZ,5.0,5.0,0.0,Casa,0.0,Si,No tiene,No tiene,No tiene,1.0,,No,No,No,Si,114.02552795410156,300.0,500.0,2.0,3033.0
16810,Moreno,7.0,1.0,030,TRUJUI,6.0,6.0,0.0,Casa,1.0,Si,3.0,No tiene,No tiene,1.0,,Si,No,No,Si,215.31900024414062,200.0,149.479338842975,1.0,3034.0
16811,Cap. Fed. DE 01,9.0,1.0,074,RECOLETA,4.0,4.0,0.0,Casa,1.0,Si,3.0,No tiene,No tiene,1.0,,Si,No,No,Si,367.83270263671875,287.121212121212,441.921487603306,3.0,3035.0
16812,Jose C. Paz,7.0,6.0,010,JOSE C PAZ,3.0,3.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,106.40769958496094,0.0,0.0,2.0,3036.0
16813,Jose C. Paz,7.0,6.0,028,JOSE C PAZ,3.0,3.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,110.2684555053711,353.214285714286,260.921132457027,1.0,3037.0
16814,Jose C. Paz,7.0,6.0,016,JOSE C PAZ,5.0,5.0,0.0,Casa,0.0,Si,No tiene,No tiene,No tiene,1.0,,No,No,No,Si,120.23990631103516,389.230769230769,260.921132457027,2.0,3038.0
16815,Lanus,4.0,13.0,011,LANUS ESTE,2.0,2.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,110.0611572265625,0.0,0.0,4.0,3039.0
16816,La Matanza,38.0,36.0,029,VIRREY DEL PINO,6.0,6.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,104.49089813232422,100.0,100.0,1.0,3040.0
16817,Jose C. Paz,7.0,6.0,004,JOSE C PAZ,6.0,6.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,2.0,,Si,No,No,Si,147.9674530029297,966.666666666667,450.0,3.0,3041.0
16818,Ezeiza,3.0,14.0,023,LA UNION,2.0,2.0,0.0,Casa,0.0,No,1.0,No tiene,No tiene,No tiene,,No,No,No,No,62.23176193237305,0.0,0.0,2.0,3042.0
16819,La Matanza,34.0,26.0,020,GONZALEZ CATAN,4.0,4.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,238.72804260253906,0.0,0.0,1.0,3043.0
16820,La Matanza,38.0,36.0,002,VIRREY DEL PINO,6.0,5.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,114.25760650634766,113.333333333333,231.008771929825,3.0,3044.0
16821,Cap. Fed. DE 01,9.0,1.0,075,RECOLETA,2.0,2.0,0.0,Departamento,0.0,Si,No tiene,No tiene,No tiene,1.0,,No,No,No,Si,297.3492431640625,450.0,300.0,5.0,3045.0
16822,Hurlingham,7.0,9.0,017,VILLA TESSEI,4.0,4.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,185.56326293945312,0.0,0.0,1.0,3046.0
16823,Cap. Fed. DE 01,9.0,1.0,076,RECOLETA,1.0,1.0,0.0,Departamento,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,366.1788635253906,0.0,0.0,5.0,3047.0
16824,San Isidro,12.0,26.0,006,BECCAR,4.0,4.0,0.0,Casa,0.0,Si,1.0,1.0,1.0,No tiene,,No,Si,Si,No,188.5071563720703,62.8571428571429,70.3846153846154,5.0,3048.0
16825,Cap. Fed. DE 14,4.0,1.0,004,COLEGIALES,2.0,2.0,0.0,Departamento,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,186.853759765625,0.0,0.0,5.0,3049.0
16826,Florencio Varela,2.0,2.0,206,FLORENCIO VARELA,2.0,2.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,99.60848999023438,0.0,0.0,4.0,3050.0
16827,Florencio Varela,2.0,2.0,016,FLORENCIO VARELA,4.0,4.0,0.0,Casa,0.0,No,2.0,No tiene,No tiene,No tiene,,No,No,No,No,118.17606353759766,0.0,0.0,1.0,3051.0
16828,Cap. Fed. DE 14,4.0,1.0,016,COLEGIALES,3.0,3.0,0.0,Casa,1.0,Si,2.0,No tiene,No tiene,1.0,,Si,No,No,Si,231.5043182373047,200.0,280.0,5.0,3052.0
16829,San Fernando,1.0,1.0,073,SAN FERNANDO,3.0,3.0,0.0,Casa,0.0,Si,No tiene,No tiene,No tiene,1.0,,No,No,No,Si,75.1263198852539,280.961538461538,208.979591836735,3.0,3053.0
16830,Florencio Varela,2.0,2.0,024,FLORENCIO VARELA,3.0,3.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,110.7963638305664,0.0,0.0,2.0,3054.0
16831,Florencio Varela,2.0,2.0,006,FLORENCIO VARELA,4.0,4.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,106.49717712402344,0.0,0.0,1.0,3055.0
16832,Cap. Fed. DE 09,13.0,9.0,025,COLEGIALES,1.0,1.0,0.0,Departamento,0.0,No,1.0,No tiene,No tiene,No tiene,,No,No,No,No,284.29486083984375,0.0,0.0,4.0,3056.0
16833,San Fernando,1.0,1.0,071,SAN FERNANDO,2.0,2.0,0.0,Casa,0.0,Si,1.0,No tiene,No tiene,1.0,,No,No,No,Si,85.75809478759766,297.777777777778,208.979591836735,5.0,3057.0
16834,Pte. Peron,1.0,5.0,030,VILLA NUMANCIA,2.0,2.0,0.0,Casa,0.0,Si,1.0,No tiene,No tiene,1.0,,No,No,No,Si,57.64152908325195,253.75,231.008771929825,3.0,3058.0
16835,Hurlingham,4.0,15.0,005,HURLINGHAM,2.0,2.0,0.0,Casa,2.0,No,No tiene,No tiene,No tiene,No tiene,,Si,No,No,No,69.91230010986328,0.0,0.0,5.0,3059.0
16836,Hurlingham,4.0,15.0,010,HURLINGHAM,1.0,1.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,114.6333999633789,0.0,0.0,5.0,3060.0
16837,Hurlingham,4.0,15.0,012,HURLINGHAM,2.0,2.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,93.3534164428711,292.424242424242,441.921487603306,4.0,3061.0
16838,Ezeiza,3.0,10.0,024,EZEIZA,4.0,3.0,0.0,Casa,0.0,No,2.0,No tiene,No tiene,No tiene,,No,No,No,No,63.61986541748047,0.0,0.0,2.0,3062.0
16839,Hurlingham,4.0,15.0,021,HURLINGHAM,7.0,6.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,110.46241760253906,262.5,452.222222222222,1.0,3063.0
16840,Ezeiza,3.0,10.0,028,EZEIZA,3.0,3.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,56.79219055175781,0.0,0.0,5.0,3064.0
16841,Cap. Fed. DE 14,4.0,1.0,028,COLEGIALES,6.0,4.0,0.0,Casa,0.0,Si,1.0,No tiene,1.0,1.0,,No,No,Si,Si,265.78399658203125,150.0,300.0,3.0,3065.0
16842,Avellaneda,3.0,8.0,017,PIÑEYRO,2.0,2.0,0.0,Departamento,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,193.55545043945312,0.0,0.0,1.0,3066.0
16843,Ezeiza,3.0,10.0,030,EZEIZA,1.0,1.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,82.1083755493164,0.0,0.0,5.0,3067.0
16844,Ezeiza,3.0,10.0,020,EZEIZA,4.0,4.0,0.0,Casa,1.0,Si,3.0,No tiene,1.0,1.0,,Si,No,Si,Si,67.59444427490234,300.0,450.0,1.0,3068.0
16845,Avellaneda,3.0,8.0,026,PIÑEYRO,2.0,2.0,0.0,Departamento,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,192.0662078857422,0.0,0.0,4.0,3069.0
16846,Ezeiza,3.0,10.0,012,EZEIZA,2.0,2.0,0.0,Casa,0.0,No,1.0,No tiene,No tiene,No tiene,,No,No,No,No,68.78166198730469,0.0,0.0,5.0,3070.0
16847,Hurlingham,4.0,15.0,029,HURLINGHAM,2.0,2.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,71.87203979492188,0.0,0.0,2.0,3071.0
16848,Cap. Fed. DE 14,4.0,1.0,030,COLEGIALES,3.0,3.0,0.0,Casa,2.0,Si,2.0,No tiene,No tiene,2.0,,Si,No,No,Si,231.5043182373047,600.0,600.0,5.0,3072.0
16849,Ituzaingo,1.0,18.0,003,VILLA UDAONDO,4.0,3.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,86.94080352783203,164.285714285714,231.008771929825,3.0,3073.0
16850,Ezeiza,3.0,10.0,011,EZEIZA,1.0,1.0,1.0,Casa,0.0,Si,1.0,No tiene,1.0,1.0,,No,No,Si,Si,82.1083755493164,231.785714285714,233.478260869565,3.0,3074.0
16851,Escobar,7.0,25.0,004,GARIN,2.0,1.0,0.0,Casa,1.0,No,No tiene,No tiene,No tiene,No tiene,,Si,No,No,No,88.03434753417969,0.0,0.0,2.0,3075.0
16852,Ezeiza,3.0,10.0,010,EZEIZA,1.0,1.0,0.0,Casa,0.0,No,1.0,No tiene,No tiene,No tiene,,No,No,No,No,91.67601776123047,0.0,0.0,1.0,3076.0
16853,Ezeiza,3.0,10.0,003,EZEIZA,1.0,1.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,81.9300308227539,0.0,0.0,4.0,3077.0
16854,Ituzaingo,1.0,18.0,025,VILLA UDAONDO,4.0,3.0,0.0,Casa,0.0,Si,No tiene,No tiene,1.0,No tiene,,No,No,Si,No,88.56287384033203,60.0,58.8313953488372,3.0,3078.0
16855,Escobar,7.0,25.0,016,GARIN,1.0,1.0,0.0,Casa,1.0,Si,No tiene,No tiene,No tiene,1.0,,Si,No,No,Si,119.22515106201172,432.5,260.921132457027,5.0,3079.0
16856,Ituzaingo,1.0,18.0,028,VILLA UDAONDO,1.0,1.0,0.0,Casa,0.0,No,No tiene,No tiene,No tiene,No tiene,,No,No,No,No,124.23992156982422,0.0,0.0,5.0,3080.0
