ZonaOrigen,ZonaDestino,n_viajes,cumsum_viajes
544,166,2931.5134643639685,0.1490466270527919
171,295,2924.008298682,0.14936889839085446
236,244,2910.852087096,0.1496897197091228
13,593,2905.9743862576897,0.15001000342865153
227,20,2905.019127291,0.15033018186373714
23,33,2904.9236714400004,0.1506503497780986
251,660,2903.22796195,0.15097033079881594
645,646,2901.016628915553,0.15129006809612927
517,409,2898.29424921925,0.15160950534472256
724,700,2892.6752074510987,0.1519283232872386
654,440,2887.15296856,0.1522465325928649
304,516,2887.138424472,0.15256474029550576
692,722,2881.722644154,0.15288235109465273
487,287,2869.72565055684,0.15319863963791516
638,636,2866.388969676,0.15351456042688202
20,48,2863.13426665764,0.15383012249679287
456,18,2855.0556166210117,0.15414479417341778
168,159,2853.051699597504,0.15445924498711944
769,775,2846.574602889431,0.15477298192370118
613,611,2844.0,0.15508643509887274
398,612,2844.0,0.15539988827404433
685,687,2843.339903545587,0.15571326869628707
637,624,2838.3997663537775,0.15602610463832994
229,191,2836.028959137996,0.15633867928042572
528,135,2834.0196654253537,0.15665103246700318
584,97,2834.0,0.15696338348614391
584,556,2834.0,0.15727573450528465
753,584,2834.0,0.15758808552442538
495,35,2833.7826835680003,0.15790041259190452
47,33,2829.210678210068,0.15821223575305582
386,396,2828.7720411279183,0.1585240105695566
761,773,2820.8583174440996,0.15883491317022888
648,650,2806.8869901493536,0.1591442759126375
650,644,2801.87594772152,0.15945308635998284
267,265,2799.694293546,0.15976165635499753
408,405,2789.0111623459998,0.16006904890226417
440,442,2783.860324503516,0.16037587374683163
529,523,2781.4869429564324,0.1606824370077205
544,6,2779.7758686015004,0.16098881168151744
521,533,2763.4362174909834,0.16129338547081304
261,664,2761.772305299177,0.16159777587102292
860,857,2761.1595917820005,0.161902098740643
418,405,2761.1148828115756,0.16220641668263697
38,33,2757.464629878358,0.16251033230980247
763,758,2752.2999094984266,0.16281367870419655
387,410,2752.067260471013,0.16311699945703775
338,424,2751.7926876188,0.16342028994766647
338,498,2751.7926876188,0.16372358043829519
689,696,2751.707415712818,0.16402686153062934
267,282,2744.155620877117,0.16432931029734132
680,679,2743.1230602075602,0.1646316452597564
607,611,2741.58444646537,0.16493381064292995
753,404,2739.14424279,0.16523570707758378
612,313,2733.28581067464,0.16553695782160888
387,392,2729.3723223315865,0.1658377772381561
338,15,2727.71105076288,0.16613841355665546
763,623,2717.85873744,0.16643796399650018
702,703,2701.8754352220003,0.16673575282705166
523,20,2699.1357269,0.1670332396989982
652,594,2697.4291234800003,0.16733053847661952
479,308,2697.2688985199998,0.16762781959495027
407,404,2696.849743741795,0.16792505451588435
507,100,2683.54233924,0.1682208227532058
289,287,2680.744695802786,0.16851628264656857
201,190,2668.3150707455347,0.16881037260130954
725,710,2667.962403330628,0.16910442368659873
164,163,2667.133711259955,0.16939838343709154
365,363,2666.7305565338347,0.1696922987536431
715,381,2656.08922068,0.16998504122894592
385,405,2655.4062918454233,0.17027770843483536
470,73,2655.0,0.170570330861024
759,760,2645.8477371497447,0.17086194456504306
292,305,2644.8138245294285,0.1711534443157591
656,665,2644.0733825760003,0.17144486245821872
81,82,2643.5312856310516,0.17173622085313658
757,153,2643.50654134,0.1720275765208475
680,672,2642.591278662,0.1723188313123304
33,497,2642.086161277532,0.1726100304319961
507,508,2639.248779861497,0.17290091682795788
415,405,2638.88870027396,0.17319176353753077
250,251,2635.879406874621,0.17348227857601678
97,96,2626.288135608,0.17377173650675581
101,578,2626.288135608,0.17406119443749482
219,13,2623.6357714614837,0.17435036003631985
528,535,2623.3239277800003,0.17463949126510542
347,342,2619.900990451631,0.17492824523278905
312,508,2617.452137614274,0.17521672929868035
209,704,2614.0,0.17550483288514257
208,287,2614.0,0.17579293647160477
201,224,2611.4670964680004,0.17608076089257663
166,584,2609.4957303808083,0.1763683680382463
46,640,2608.957948894089,0.17665591591200508
206,215,2603.63194772476,0.17694287677733297
521,123,2602.225213367,0.17722968259858524
551,543,2592.321149263581,0.17751539683743933
112,111,2588.537314849999,0.17780069403870158
219,271,2583.235144988586,0.17808540685811491
85,18,2569.28941,0.17836858263993602
303,512,2562.0,0.17865095501503783
303,331,2562.0,0.17893332739013965
532,567,2561.14151293646,0.17921560514657203
534,518,2548.3409621771625,0.17949647208258265
582,589,2547.5946225875878,0.17977725676032533
53,672,2547.4206263799997,0.18005802226097103
64,410,2547.4206263799997,0.18033878776161674
64,604,2547.4206263799997,0.18061955326226245
692,712,2545.633074350537,0.18090012174678316
545,167,2544.0,0.18118051024102946
429,312,2543.485887948304,0.18146084207210594
341,633,2539.626328809,0.18174074851954422
259,35,2538.94395529812,0.18202057975877448
118,759,2535.104972623317,0.18229998788221402
400,405,2532.7180001388856,0.18257913292404163
53,11,2510.3186126309997,0.18285580920386635
573,571,2509.007738029052,0.18313234100485626
653,658,2507.7198224880003,0.18340873085745807
517,522,2499.323901275536,0.18368419534854002
465,453,2499.323396730389,0.18395965978401324
165,167,2497.5074905770707,0.18423492407829462
278,52,2493.6582691999997,0.18450976412832049
