dto_origen,dto_dest,n_viajes,cumsum_viajes
157,167,314,0.9536787886341748
13,23,314,0.9536893432716338
55,170,314,0.9536998979090927
55,165,314,0.9537104525465516
21,194,314,0.9537210071840106
206,14,314,0.9537315618214696
10,157,314,0.9537421164589286
4,69,314,0.9537526710963875
161,83,314,0.9537632257338464
31,195,314,0.9537737803713054
83,161,314,0.9537843350087644
156,59,314,0.9537948896462234
121,24,314,0.9538054442836823
24,121,314,0.9538159989211412
75,33,314,0.9538265535586002
85,191,313,0.9538370745825641
129,161,313,0.953847595606528
177,17,313,0.9538581166304918
170,26,313,0.9538686376544557
38,165,313,0.9538791586784195
52,37,313,0.9538896797023835
37,52,313,0.9539002007263473
138,21,313,0.9539107217503111
191,85,313,0.953921242774275
206,198,313,0.9539317637982389
133,80,313,0.9539422848222028
17,177,313,0.9539528058461666
161,129,313,0.9539633268701305
144,131,313,0.9539738478940943
21,165,312,0.9539843353045632
106,47,312,0.9539948227150319
82,152,312,0.9540053101255007
77,32,312,0.9540157975359694
54,50,312,0.9540262849464383
202,3,312,0.954036772356907
46,100,312,0.9540472597673758
56,73,312,0.9540577471778445
32,77,312,0.9540682345883134
8,128,312,0.9540787219987821
25,150,312,0.9540892094092509
80,203,312,0.9540996968197196
29,10,312,0.9541101842301885
185,52,312,0.9541206716406572
203,80,312,0.954131159051126
38,70,312,0.9541416464615947
105,80,312,0.9541521338720635
100,46,312,0.9541626212825323
165,21,312,0.9541731086930011
80,105,312,0.9541835961034699
62,38,312,0.9541940835139386
38,62,312,0.9542045709244075
25,199,312,0.9542150583348762
193,42,311,0.9542255121318499
13,32,311,0.9542359659288235
155,113,311,0.9542464197257973
57,41,311,0.9542568735227709
171,160,311,0.9542673273197446
160,171,311,0.9542777811167182
36,17,311,0.954288234913692
13,203,311,0.9542986887106657
107,117,311,0.9543091425076393
203,45,311,0.954319596304613
45,203,311,0.9543300501015867
38,31,311,0.9543405038985604
203,43,311,0.954350957695534
117,107,311,0.9543614114925077
28,157,311,0.9543718652894815
157,47,311,0.9543823190864551
47,157,311,0.9543927728834288
41,57,311,0.9544032266804025
32,13,311,0.9544136804773762
144,156,310,0.9544241006608548
56,176,310,0.9544345208443333
59,38,310,0.954444941027812
111,100,310,0.9544553612112905
144,78,310,0.9544657813947691
26,138,310,0.9544762015782478
53,68,310,0.9544866217617263
6,163,310,0.9544970419452049
78,70,310,0.9545074621286835
156,144,310,0.9545178823121621
17,157,310,0.9545283024956407
3,172,310,0.9545387226791192
3,165,310,0.9545491428625978
163,6,310,0.9545595630460765
172,3,310,0.954569983229555
47,102,310,0.9545804034130336
170,180,310,0.9545908235965123
176,56,310,0.9546012437799908
70,78,310,0.9546116639634694
180,170,310,0.9546220841469479
157,17,310,0.9546325043304266
165,3,310,0.9546429245139052
26,103,310,0.9546533446973837
103,26,310,0.9546637648808624
38,59,310,0.954674185064341
71,78,310,0.9546846052478195
100,111,310,0.9546950254312981
102,47,310,0.9547054456147767
163,101,310,0.9547158657982553
5,164,309,0.9547262523682388
200,25,309,0.9547366389382222
85,20,309,0.9547470255082058
185,110,309,0.9547574120781893
35,147,309,0.9547677986481727
135,32,309,0.9547781852181563
31,10,309,0.9547885717881398
141,21,309,0.9547989583581233
147,23,309,0.9548093449281068
51,120,309,0.9548197314980903
17,142,309,0.9548301180680738
110,185,309,0.9548405046380573
164,14,309,0.9548508912080408
25,200,309,0.9548612777780243
135,142,309,0.9548716643480077
37,199,309,0.9548820509179913
15,140,309,0.9548924374879748
194,35,309,0.9549028240579582
166,148,309,0.9549132106279418
180,200,309,0.9549235971979253
164,5,309,0.9549339837679087
59,50,308,0.9549443367243972
139,160,308,0.9549546896808856
155,148,308,0.954965042637374
160,139,308,0.9549753955938624
65,28,308,0.9549857485503508
58,149,308,0.9549961015068392
28,65,308,0.9550064544633277
205,2,307,0.9550167738063209
77,53,307,0.9550270931493142
25,79,307,0.9550374124923076
58,184,307,0.9550477318353009
201,46,307,0.9550580511782942
136,122,307,0.9550683705212875
53,77,307,0.9550786898642808
151,110,307,0.9550890092072741
17,115,307,0.9550993285502675
19,141,307,0.9551096478932608
122,136,307,0.955119967236254
79,25,307,0.9551302865792474
110,151,307,0.9551406059222407
2,205,307,0.955150925265234
109,56,306,0.9551612109947323
72,48,306,0.9551714967242304
82,58,306,0.9551817824537286
138,118,306,0.9551920681832269
65,79,306,0.9552023539127251
124,64,306,0.9552126396422234
204,19,306,0.9552229253717216
179,9,306,0.9552332111012197
177,72,306,0.955243496830718
167,29,306,0.9552537825602162
155,51,306,0.9552640682897144
195,63,306,0.9552743540192127
63,195,306,0.9552846397487109
9,179,306,0.9552949254782092
191,151,306,0.9553052112077073
141,169,306,0.9553154969372055
51,162,306,0.9553257826667038
44,5,306,0.955336068396202
72,177,306,0.9553463541257002
48,72,306,0.9553566398551985
204,58,306,0.9553669255846967
58,204,306,0.9553772113141948
173,75,306,0.9553874970436931
29,167,306,0.9553977827731913
64,124,306,0.9554080685026896
5,44,306,0.9554183542321878
120,102,306,0.955428639961686
58,82,306,0.9554389256911843
8,127,306,0.9554492114206824
185,39,306,0.9554594971501806
40,65,306,0.9554697828796789
180,172,306,0.9554800686091771
151,58,306,0.9554903543386754
172,180,306,0.9555006400681736
38,30,306,0.9555109257976717
141,105,305,0.9555211779136749
64,25,305,0.955531430029678
164,13,305,0.9555416821456811
111,102,305,0.9555519342616843
13,187,305,0.9555621863776874
127,28,305,0.9555724384936906
145,9,305,0.9555826906096937
187,13,305,0.9555929427256968
37,171,304,0.9556031612282049
192,77,304,0.9556133797307129
28,138,304,0.955623598233221
144,42,304,0.955633816735729
79,64,304,0.955644035238237
151,11,304,0.955654253740745
4,174,304,0.955664472243253
30,140,304,0.9556746907457611
43,81,304,0.9556849092482691
18,194,304,0.9556951277507771
19,59,304,0.9557053462532852
137,156,304,0.9557155647557932
83,10,304,0.9557257832583013
127,37,304,0.9557360017608093
59,19,304,0.9557462202633173
109,48,304,0.9557564387658254
37,127,304,0.9557666572683334
170,83,304,0.9557768757708415
10,83,304,0.9557870942733495
189,77,304,0.9557973127758576
150,47,303,0.9558074976648705
151,165,303,0.9558176825538834
30,174,303,0.9558278674428964
150,14,303,0.9558380523319093
165,151,303,0.9558482372209223
14,150,303,0.9558584221099352
74,193,303,0.9558686069989482
46,181,303,0.9558787918879611
147,44,303,0.955888976776974
135,7,303,0.955899161665987
150,176,303,0.9559093465549999
11,113,303,0.9559195314440129
68,11,303,0.9559297163330258
115,144,303,0.9559399012220388
181,46,303,0.9559500861110517
125,179,303,0.9559602710000646
179,125,303,0.9559704558890776
47,150,303,0.9559806407780905
203,154,302,0.9559907920536084
106,101,302,0.9560009433291262
20,177,302,0.9560110946046442
21,117,302,0.956021245880162
34,58,302,0.9560313971556799
117,21,302,0.9560415484311977
35,73,302,0.9560516997067156
32,65,302,0.9560618509822334
67,56,302,0.9560720022577512
56,67,302,0.9560821535332691
49,154,301,0.9560922711952918
58,106,301,0.9561023888573146
13,57,301,0.9561125065193373
5,65,301,0.9561226241813602
14,179,301,0.9561327418433829
84,184,301,0.9561428595054057
57,63,301,0.9561529771674284
179,14,301,0.9561630948294512
105,125,301,0.9561732124914739
57,106,301,0.9561833301534967
176,32,301,0.9561934478155194
59,36,301,0.9562035654775423
106,58,301,0.956213683139565
161,18,301,0.9562238008015878
147,24,301,0.9562339184636105
18,161,301,0.9562440361256332
142,4,301,0.956254153787656
57,13,301,0.9562642714496787
69,79,301,0.9562743891117016
4,142,301,0.9562845067737243
114,160,300,0.956294590822252
34,197,300,0.9563046748707796
190,49,300,0.9563147589193073
69,197,300,0.9563248429678349
9,197,300,0.9563349270163627
187,58,300,0.9563450110648903
23,165,300,0.956355095113418
20,81,300,0.9563651791619456
189,26,300,0.9563752632104733
178,34,300,0.956385347259001
160,114,300,0.9563954313075287
197,34,300,0.9564055153560563
176,197,300,0.956415599404584
206,35,300,0.9564256834531116
61,49,300,0.9564357675016393
82,154,300,0.956445851550167
131,22,300,0.9564559355986947
197,69,300,0.9564660196472223
105,50,300,0.95647610369575
197,176,300,0.9564861877442776
200,110,300,0.9564962717928054
12,195,300,0.956506355841333
34,178,300,0.9565164398898607
197,9,300,0.9565265239383883
58,190,300,0.956536607986916
153,141,299,0.9565466584219486
67,3,299,0.9565567088569812
65,77,299,0.9565667592920137
61,33,299,0.9565768097270463
59,5,299,0.956586860162079
141,153,299,0.9565969105971115
35,161,299,0.956606961032144
147,183,299,0.9566170114671766
202,185,298,0.9566270282887142
174,113,298,0.9566370451102516
115,4,298,0.9566470619317891
159,22,298,0.9566570787533265
32,42,298,0.9566670955748641
190,3,298,0.9566771123964015
4,115,298,0.956687129217939
22,159,298,0.9566971460394765
155,167,298,0.956707162861014
34,174,298,0.9567171796825514
185,202,298,0.956727196504089
174,34,298,0.9567372133256264
101,116,298,0.9567472301471639
174,185,298,0.9567572469687013
74,125,298,0.9567672637902389
185,174,298,0.9567772806117764
116,101,298,0.9567872974333138
10,101,298,0.9567973142548514
189,35,298,0.9568073310763888
135,160,298,0.9568173478979263
49,203,298,0.9568273647194638
14,199,297,0.9568373479275062
156,35,297,0.9568473311355485
177,59,297,0.956857314343591
57,158,297,0.9568672975516334
126,158,297,0.9568772807596757
165,36,297,0.9568872639677182
68,81,297,0.9568972471757605
135,171,297,0.9569072303838029
81,68,297,0.9569172135918453
116,100,297,0.9569271967998877
154,13,297,0.95693718000793
203,53,296,0.9569471296024774
114,131,296,0.9569570791970247
195,21,296,0.956967028791572
26,190,296,0.9569769783861193
141,116,296,0.9569869279806666
151,196,296,0.9569968775752139
64,200,296,0.9570068271697612
206,2,296,0.9570167767643085
155,136,296,0.9570267263588558
136,155,296,0.9570366759534031
166,28,296,0.9570466255479504
131,114,296,0.9570565751424976
53,203,296,0.957066524737045
32,57,296,0.9570764743315923
29,12,296,0.9570864239261396
21,195,296,0.9570963735206869
187,114,295,0.9571062895017391
33,64,295,0.9571162054827913
147,56,295,0.9571261214638435
187,10,295,0.9571360374448957
179,18,295,0.9571459534259479
200,9,295,0.9571558694070001
10,187,295,0.9571657853880523
10,194,295,0.9571757013691046
81,34,295,0.9571856173501567
4,107,295,0.957195533331209
31,164,295,0.9572054493122611
39,127,295,0.9572153652933134
47,163,295,0.9572252812743656
27,43,295,0.9572351972554178
107,4,295,0.95724511323647
162,177,295,0.9572550292175223
68,57,295,0.9572649451985744
80,69,295,0.9572748611796266
177,162,295,0.9572847771606788
18,28,295,0.957294693141731
64,33,295,0.9573046091227833
9,200,295,0.9573145251038354
163,47,295,0.9573244410848877
18,179,295,0.9573343570659398
75,154,294,0.957344239433497
151,43,294,0.9573541218010541
154,75,294,0.9573640041686112
102,193,294,0.9573738865361683
101,200,294,0.9573837689037255
43,151,294,0.9573936512712825
9,199,294,0.9574035336388397
21,154,294,0.9574134160063967
37,105,294,0.9574232983739539
128,101,294,0.957433180741511
105,37,294,0.9574430631090681
201,205,294,0.9574529454766253
126,165,294,0.9574628278441824
153,78,294,0.9574727102117395
149,44,294,0.9574825925792966
18,188,294,0.9574924749468537
194,26,294,0.9575023573144108
165,126,294,0.957512239681968
44,149,294,0.957522122049525
22,161,294,0.9575320044170822
151,105,294,0.9575418867846393
26,194,294,0.9575517691521964
101,128,294,0.9575616515197535
188,18,294,0.9575715338873106
80,10,294,0.9575814162548677
154,21,294,0.9575912986224249
205,201,294,0.9576011809899819
40,34,294,0.9576110633575391
78,153,294,0.9576209457250962
117,64,294,0.9576308280926533
85,184,294,0.9576407104602104
64,117,294,0.9576505928277675
120,59,294,0.9576604751953247
31,143,294,0.9576703575628818
184,85,294,0.9576802399304389
6,155,293,0.9576900886845009
5,140,293,0.957699937438563
8,34,293,0.9577097861926249
191,51,293,0.957719634946687
201,2,293,0.957729483700749
26,52,293,0.957739332454811
168,16,293,0.9577491812088731
2,201,293,0.957759029962935
191,15,293,0.9577688787169971
135,169,293,0.9577787274710591
46,200,292,0.957788542611626
131,59,292,0.957798357752193
34,142,292,0.9578081728927599
41,30,292,0.9578179880333269
23,31,292,0.9578278031738938
192,3,292,0.9578376183144607
131,161,292,0.9578474334550277
161,131,292,0.9578572485955945
108,163,292,0.9578670637361615
204,83,292,0.9578768788767285
49,142,292,0.9578866940172953
131,14,292,0.9578965091578623
59,131,292,0.9579063242984293
156,164,292,0.9579161394389961
82,173,292,0.9579259545795631
78,30,292,0.9579357697201301
83,204,292,0.9579455848606969
204,20,292,0.9579554000012639
200,46,292,0.9579652151418308
19,171,292,0.9579750302823977
14,131,292,0.9579848454229647
163,108,292,0.9579946605635316
3,192,292,0.9580044757040985
38,55,292,0.9580142908446655
164,156,292,0.9580241059852324
140,56,291,0.9580338875123042
56,140,291,0.9580436690393761
153,169,291,0.9580534505664479
105,156,291,0.9580632320935197
79,11,291,0.9580730136205916
153,43,291,0.9580827951476634
66,37,291,0.9580925766747352
37,66,291,0.9581023582018071
187,193,291,0.9581121397288789
169,153,291,0.9581219212559507
11,79,291,0.9581317027830226
110,136,291,0.9581414843100945
43,153,291,0.9581512658371663
158,51,291,0.9581610473642381
156,105,291,0.95817082889131
103,9,290,0.9581805768048867
117,27,290,0.9581903247184634
9,103,290,0.9582000726320402
137,35,290,0.958209820545617
41,180,290,0.9582195684591936
105,124,290,0.9582293163727704
71,35,290,0.9582390642863472
109,34,290,0.958248812199924
35,137,290,0.9582585601135006
147,11,290,0.9582683080270774
27,117,290,0.9582780559406542
124,105,290,0.958287803854231
4,117,290,0.9582975517678076
160,177,290,0.9583072996813844
40,180,290,0.9583170475949612
58,150,290,0.9583267955085379
11,147,290,0.9583365434221146
197,44,290,0.9583462913356914
121,7,289,0.9583560056357731
193,44,289,0.9583657199358547
121,19,289,0.9583754342359363
15,157,289,0.958385148536018
19,121,289,0.9583948628360996
119,126,289,0.9584045771361813
169,21,289,0.958414291436263
58,200,289,0.9584240057363446
21,200,289,0.9584337200364262
34,187,289,0.9584434343365079
25,69,289,0.9584531486365896
200,21,289,0.9584628629366713
32,46,289,0.9584725772367529
126,119,289,0.9584822915368345
21,169,289,0.9584920058369162
41,183,289,0.9585017201369979
34,198,288,0.9585114008235844
49,163,288,0.958521081510171
5,200,288,0.9585307621967575
8,136,288,0.9585404428833441
19,147,288,0.9585501235699306
150,153,288,0.9585598042565172
198,74,288,0.9585694849431038
108,3,288,0.9585791656296904
198,101,288,0.9585888463162769
200,5,288,0.9585985270028635
3,108,288,0.95860820768945
198,109,288,0.9586178883760366
12,139,288,0.9586275690626231
201,10,288,0.9586372497492097
64,60,288,0.9586469304357963
10,129,288,0.9586566111223829
109,198,288,0.9586662918089695
60,64,288,0.9586759724955559
147,19,288,0.9586856531821425
74,198,288,0.9586953338687291
195,20,288,0.9587050145553156
129,10,288,0.9587146952419022
101,198,288,0.9587243759284888
128,156,288,0.9587340566150754
102,85,288,0.9587437373016618
163,49,288,0.9587534179882484
37,162,288,0.958763098674835
148,155,288,0.9587727793614216
162,37,288,0.9587824600480082
84,66,288,0.9587921407345947
190,198,288,0.9588018214211813
5,142,288,0.9588115021077678
54,155,288,0.9588211827943544
18,64,288,0.9588308634809409
142,5,288,0.9588405441675275
136,8,288,0.9588502248541141
139,12,288,0.9588599055407007
139,143,287,0.9588695526137921
141,7,287,0.9588791996868836
32,101,287,0.958888846759975
161,192,287,0.9588984938330665
6,107,287,0.958908140906158
158,130,287,0.9589177879792494
70,85,287,0.9589274350523409
85,70,287,0.9589370821254324
118,7,287,0.9589467291985239
83,69,287,0.9589563762716153
107,6,287,0.9589660233447068
69,83,287,0.9589756704177983
192,161,287,0.9589853174908898
44,22,286,0.9589949309504862
126,7,286,0.9590045444100825
58,145,286,0.9590141578696789
164,32,286,0.9590237713292753
32,72,286,0.9590333847888716
83,59,286,0.959042998248468
4,150,286,0.9590526117080643
167,110,286,0.9590622251676607
174,78,286,0.9590718386272571
13,54,286,0.9590814520868535
81,177,286,0.9590910655464499
138,116,286,0.9591006790060462
43,163,286,0.9591102924656426
31,18,286,0.959119905925239
110,167,286,0.9591295193848354
177,81,286,0.9591391328444318
181,198,286,0.9591487463040281
11,109,286,0.9591583597636245
163,43,286,0.9591679732232209
150,4,286,0.9591775866828173
145,58,286,0.9591872001424137
72,32,286,0.95919681360201
78,174,286,0.9592064270616064
206,185,286,0.9592160405212028
22,149,285,0.9592256203673041
105,57,285,0.9592352002134054
18,171,285,0.9592447800595066
124,14,285,0.9592543599056079
171,18,285,0.9592639397517092
53,161,285,0.9592735195978105
57,105,285,0.9592830994439118
36,203,285,0.959292679290013
59,27,285,0.9593022591361143
161,53,285,0.9593118389822156
18,49,285,0.9593214188283169
188,53,285,0.9593309986744182
27,59,285,0.9593405785205195
149,22,285,0.9593501583666207
35,201,285,0.959359738212722
14,124,285,0.9593693180588233
82,48,285,0.9593788979049246
15,105,285,0.9593884777510259
111,146,285,0.9593980575971272
201,35,285,0.9594076374432284
35,138,284,0.9594171836758347
18,40,284,0.9594267299084409
128,184,284,0.9594362761410471
8,170,284,0.9594458223736533
35,48,284,0.9594553686062595
121,162,284,0.9594649148388656
155,187,284,0.9594744610714718
78,11,284,0.959484007304078
136,15,284,0.9594935535366842
57,74,284,0.9595030997692904
26,198,284,0.9595126460018966
187,155,284,0.9595221922345027
184,128,284,0.959531738467109
15,136,284,0.9595412846997152
36,110,284,0.9595508309323214
116,103,284,0.9595603771649276
74,57,284,0.9595699233975338
48,35,284,0.95957946963014
11,78,284,0.9595890158627461
138,35,284,0.9595985620953523
51,100,283,0.9596080747144634
19,142,283,0.9596175873335745
186,31,283,0.9596270999526857
177,42,283,0.9596366125717968
100,51,283,0.9596461251909079
31,186,283,0.959655637810019
44,157,283,0.95966515042913
32,18,283,0.9596746630482411
140,8,283,0.9596841756673522
26,123,283,0.9596936882864634
195,190,283,0.9597032009055745
190,195,283,0.9597127135246856
123,26,283,0.9597222261437967
165,51,283,0.9597317387629077
200,186,282,0.9597412177685237
184,161,282,0.9597506967741398
34,37,282,0.9597601757797558
9,169,282,0.9597696547853718
64,26,282,0.9597791337909878
182,172,282,0.9597886127966038
14,154,282,0.9597980918022198
57,186,282,0.9598075708078359
53,106,282,0.9598170498134518
77,142,282,0.9598265288190678
84,176,282,0.9598360078246838
14,22,282,0.9598454868302998
8,165,282,0.9598549658359159
186,200,282,0.9598644448415319
142,77,282,0.9598739238471479
154,14,282,0.9598834028527639
106,53,282,0.9598928818583798
172,182,282,0.9599023608639959
161,184,282,0.9599118398696119
38,171,282,0.9599213188752279
186,57,282,0.9599307978808439
164,31,281,0.9599402432729648
119,57,281,0.9599496886650858
27,126,281,0.9599591340572067
15,119,281,0.9599685794493276
203,177,281,0.9599780248414485
36,75,281,0.9599874702335695
78,57,281,0.9599969156256903
193,25,281,0.9600063610178112
119,15,281,0.9600158064099321
146,47,281,0.9600252518020531
57,119,281,0.960034697194174
129,158,281,0.9600441425862949
55,101,281,0.9600535879784158
198,31,281,0.9600630333705368
205,33,281,0.9600724787626577
8,158,281,0.9600819241547786
25,193,281,0.9600913695468994
192,198,281,0.9601008149390204
164,4,281,0.9601102603311413
158,129,281,0.9601197057232622
31,198,281,0.9601291511153832
4,164,281,0.9601385965075041
75,36,281,0.960148041899625
200,45,281,0.9601574872917459
181,64,280,0.9601668990703718
132,115,280,0.9601763108489976
122,185,280,0.9601857226276234
177,11,280,0.9601951344062492
122,120,280,0.960204546184875
79,152,280,0.9602139579635008
56,144,280,0.9602233697421266
129,6,280,0.9602327815207525
45,34,280,0.9602421932993783
155,142,280,0.9602516050780041
59,170,280,0.96026101685663
72,163,280,0.9602704286352558
64,181,280,0.9602798404138816
185,122,280,0.9602892521925075
11,177,280,0.9602986639711333
15,205,280,0.9603080757497591
193,48,280,0.9603174875283849
5,129,280,0.9603268993070108
34,45,280,0.9603363110856366
48,193,280,0.9603457228642623
144,56,280,0.9603551346428882
162,52,280,0.960364546421514
6,129,280,0.9603739582001398
202,195,280,0.9603833699787657
142,155,280,0.9603927817573915
203,15,280,0.9604021935360173
200,84,279,0.9604115717011481
136,30,279,0.9604209498662788
24,17,279,0.9604303280314095
144,8,279,0.9604397061965403
125,108,279,0.960449084361671
178,154,279,0.9604584625268017
108,125,279,0.9604678406919325
30,75,279,0.9604772188570632
143,114,279,0.960486597022194
114,143,279,0.9604959751873247
14,136,279,0.9605053533524553
149,9,279,0.9605147315175862
30,64,279,0.9605241096827168
41,20,279,0.9605334878478475
148,143,279,0.9605428660129783
20,41,279,0.960552244178109
75,30,279,0.9605616223432397
167,19,279,0.9605710005083705
140,159,278,0.9605803450600061
141,13,278,0.9605896896116418
28,55,278,0.9605990341632774
150,113,278,0.960608378714913
139,147,278,0.9606177232665487
162,12,278,0.9606270678181843
13,141,278,0.96063641236982
79,44,278,0.9606457569214556
12,162,278,0.9606551014730913
49,28,278,0.9606644460247269
44,79,278,0.9606737905763625
159,140,278,0.9606831351279982
152,164,277,0.9606924460661387
157,9,277,0.9607017570042793
53,38,277,0.9607110679424198
19,76,277,0.9607203788805604
171,6,277,0.9607296898187009
10,76,277,0.9607390007568415
106,35,277,0.960748311694982
177,25,277,0.9607576226331226
35,106,277,0.9607669335712631
76,10,277,0.9607762445094037
9,157,277,0.9607855554475442
8,138,277,0.9607948663856848
142,149,276,0.9608041437103302
203,46,276,0.9608134210349757
168,170,276,0.9608226983596211
82,28,276,0.9608319756842666
42,202,276,0.960841253008912
189,124,276,0.9608505303335575
196,57,276,0.9608598076582029
189,81,276,0.9608690849828484
117,130,276,0.9608783623074938
57,196,276,0.9608876396321393
101,188,276,0.9608969169567847
130,117,276,0.9609061942814302
81,189,276,0.9609154716060756
46,203,276,0.9609247489307211
124,189,276,0.9609340262553666
36,57,276,0.960943303580012
202,42,276,0.9609525809046575
49,159,276,0.9609618582293029
198,164,276,0.9609711355539484
57,36,276,0.9609804128785938
17,116,276,0.9609896902032393
181,59,276,0.9609989675278847
116,17,276,0.9610082448525302
197,52,276,0.9610175221771756
59,181,276,0.9610267995018211
159,49,276,0.9610360768264665
118,58,275,0.9610453205376169
51,111,275,0.9610545642487673
4,102,275,0.9610638079599176
42,108,275,0.961073051671068
108,42,275,0.9610822953822183
102,4,275,0.9610915390933688
155,4,275,0.9611007828045192
118,138,275,0.9611100265156695
113,102,274,0.9611192366133248
30,117,274,0.96112844671098
66,55,274,0.9611376568086353
58,67,274,0.9611468669062906
51,117,274,0.9611560770039458
160,202,274,0.9611652871016011
37,76,274,0.9611744971992564
75,27,274,0.9611837072969116
131,18,274,0.9611929173945669
76,37,274,0.9612021274922222
161,35,274,0.9612113375898774
136,17,274,0.9612205476875327
55,131,274,0.9612297577851879
150,24,274,0.9612389678828432
24,150,274,0.9612481779804986
187,152,274,0.9612573880781538
81,53,274,0.9612665981758091
55,160,274,0.9612758082734644
185,198,274,0.9612850183711196
55,66,274,0.9612942284687749
202,160,274,0.9613034385664302
76,80,274,0.9613126486640854
117,51,274,0.9613218587617407
180,36,274,0.961331068859396
178,111,274,0.9613402789570512
36,180,274,0.9613494890547065
67,58,274,0.9613586991523617
152,187,274,0.961367909250017
111,178,274,0.9613771193476723
131,55,274,0.9613863294453275
33,117,274,0.9613955395429828
18,131,274,0.9614047496406382
160,55,274,0.9614139597382934
117,33,274,0.9614231698359487
152,19,273,0.9614323463201089
127,121,273,0.961441522804269
44,103,273,0.9614506992884292
19,152,273,0.9614598757725894
85,57,273,0.9614690522567495
47,119,273,0.9614782287409097
5,52,273,0.9614874052250699
29,57,273,0.9614965817092301
25,180,273,0.9615057581933902
180,25,273,0.9615149346775504
57,29,273,0.9615241111617107
185,56,273,0.9615332876458708
56,185,273,0.961542464130031
34,27,273,0.9615516406141912
64,36,273,0.9615608170983513
181,39,273,0.9615699935825115
52,5,273,0.9615791700666717
102,55,273,0.9615883465508319
27,34,273,0.961597523034992
121,127,273,0.9616066995191522
103,44,273,0.9616158760033124
27,66,272,0.9616250188739774
117,125,272,0.9616341617446426
7,171,272,0.9616433046153077
68,73,272,0.9616524474859728
66,27,272,0.9616615903566378
154,9,272,0.9616707332273029
174,16,272,0.961679876097968
114,59,272,0.9616890189686331
77,30,272,0.9616981618392982
30,58,272,0.9617073047099632
191,66,272,0.9617164475806284
23,76,272,0.9617255904512935
129,31,272,0.9617347333219586
64,114,272,0.9617438761926236
179,48,272,0.9617530190632887
155,144,272,0.9617621619339538
71,197,272,0.9617713048046189
206,200,272,0.9617804476752839
69,141,272,0.961789590545949
59,114,272,0.9617987334166141
40,21,272,0.9618078762872793
23,85,272,0.9618170191579443
135,35,272,0.9618261620286094
15,114,272,0.9618353048992745
144,155,272,0.9618444477699396
159,66,272,0.9618535906406046
21,141,272,0.9618627335112697
9,154,272,0.9618718763819348
21,40,272,0.9618810192526
58,30,272,0.961890162123265
9,162,272,0.9618993049939301
66,191,272,0.9619084478645952
85,23,272,0.9619175907352603
123,44,272,0.9619267336059253
175,146,272,0.9619358764765904
160,38,272,0.9619450193472555
16,174,272,0.9619541622179206
171,7,272,0.9619633050885856
44,161,272,0.9619724479592507
76,23,272,0.9619815908299159
114,15,272,0.961990733700581
155,34,272,0.961999876571246
84,197,271,0.962008985828416
53,85,271,0.962018095085586
139,115,271,0.962027204342756
43,56,271,0.962036313599926
62,11,271,0.962045422857096
194,177,271,0.962054532114266
109,165,271,0.962063641371436
39,52,271,0.962072750628606
115,139,271,0.962081859885776
56,43,271,0.962090969142946
61,3,271,0.9621000784001159
23,59,271,0.9621091876572859
117,5,271,0.9621182969144559
118,59,271,0.962127406171626
43,34,271,0.962136515428796
165,109,271,0.9621456246859659
59,23,271,0.9621547339431359
154,23,271,0.9621638432003059
59,118,271,0.9621729524574759
180,196,271,0.9621820617146459
23,154,271,0.962191170971816
161,36,271,0.9622002802289858
40,177,270,0.9622093558726608
21,180,270,0.9622184315163357
171,17,270,0.9622275071600106
116,51,270,0.9622365828036855
163,12,270,0.9622456584473604
199,55,270,0.9622547340910353
59,128,270,0.9622638097347102
185,197,270,0.9622728853783851
177,40,270,0.96228196102206
147,41,270,0.9622910366657349
182,138,270,0.9623001123094098
11,169,270,0.9623091879530847
182,110,270,0.9623182635967596
59,117,270,0.9623273392404345
132,174,270,0.9623364148841094
178,198,270,0.9623454905277843
57,157,270,0.9623545661714592
169,11,270,0.9623636418151341
29,189,270,0.962372717458809
117,59,270,0.962381793102484
185,189,270,0.9623908687461589
111,44,270,0.9623999443898337
135,75,270,0.9624090200335086
41,147,270,0.9624180956771835
15,169,270,0.9624271713208584
165,19,270,0.9624362469645333
37,163,270,0.9624453226082083
17,171,270,0.9624543982518832
197,185,270,0.962463473895558
138,182,270,0.9624725495392329
46,142,270,0.9624816251829078
128,59,270,0.9624907008265827
55,199,270,0.9624997764702576
110,182,270,0.9625088521139326
163,37,270,0.9625179277576075
51,116,270,0.9625270034012824
171,51,269,0.9625360454314622
207,36,269,0.9625450874616419
149,35,269,0.9625541294918217
139,40,269,0.9625631715220015
155,128,269,0.9625722135521814
40,139,269,0.9625812555823612
175,193,269,0.962590297612541
34,190,269,0.9625993396427208
19,66,269,0.9626083816729006
120,103,269,0.9626174237030805
66,19,269,0.9626264657332603
35,149,269,0.9626355077634401
126,33,269,0.9626445497936199
190,34,269,0.9626535918237997
18,53,269,0.9626626338539794
165,174,269,0.9626716758841593
113,161,269,0.9626807179143391
33,126,269,0.9626897599445189
207,15,269,0.9626988019746987
181,55,269,0.9627078440048785
150,13,268,0.9627168524215632
149,67,268,0.962725860838248
178,64,268,0.9627348692549327
188,31,268,0.9627438776716174
52,29,268,0.9627528860883021
61,193,268,0.9627618945049868
107,28,268,0.9627709029216716
41,182,268,0.9627799113383563
150,187,268,0.962788919755041
124,38,268,0.9627979281717257
26,100,268,0.9628069365884104
29,52,268,0.9628159450050952
