dto_origen,dto_dest,n_viajes,cumsum_viajes
73,16,883,0.7703055889127998
184,153,882,0.7703544408669527
182,81,882,0.7704032928211056
124,1,882,0.7704521447752586
176,83,881,0.7705009413417084
10,40,881,0.7705497379081582
34,5,881,0.770598534474608
15,185,881,0.7706473310410579
131,20,881,0.7706961276075077
36,82,881,0.7707449241739575
157,147,880,0.7707936653527042
71,39,880,0.7708424065314509
27,151,880,0.7708911477101976
58,44,879,0.7709398335012412
1,130,879,0.7709885192922847
115,21,879,0.7710372050833283
189,51,879,0.7710858908743718
51,189,879,0.7711345766654154
1,120,878,0.7711832070687559
29,6,878,0.7712318374720963
67,15,878,0.7712804678754368
120,1,878,0.7713290982787773
58,51,878,0.7713777286821177
84,16,877,0.7714263036977551
79,7,877,0.7714748787133924
197,8,877,0.7715234537290298
47,144,876,0.7715719733569639
20,119,876,0.7716204929848982
47,21,876,0.7716690126128324
105,112,876,0.7717175322407666
39,193,875,0.7717659964809976
115,125,875,0.7718144607212287
198,2,875,0.7718629249614598
38,182,875,0.7719113892016909
12,185,875,0.7719598534419221
144,2,874,0.77200826229445
51,85,874,0.772056671146978
159,4,873,0.7721050246118029
102,107,873,0.7721533780766277
182,39,873,0.7722017315414526
110,28,872,0.7722500296185743
61,63,872,0.772298327695696
206,202,872,0.7723466257728177
137,8,872,0.7723949238499395
25,56,872,0.7724432219270612
28,110,872,0.7724915200041829
64,61,872,0.7725398180813046
4,182,871,0.7725880607707232
65,59,871,0.7726363034601418
21,10,870,0.7726844907618573
75,38,870,0.7727326780635728
198,182,870,0.7727808653652882
109,129,870,0.7728290526670037
49,63,869,0.7728771845810162
2,63,869,0.7729253164950285
9,6,869,0.7729734484090408
29,16,868,0.77302152493535
160,164,868,0.7730696014616594
39,47,868,0.7731176779879686
129,141,868,0.7731657545142778
158,169,868,0.773213831040587
83,79,868,0.7732619075668963
47,39,868,0.7733099840932055
150,160,868,0.7733580606195147
146,165,868,0.7734061371458241
128,145,868,0.7734542136721333
126,117,868,0.7735022901984425
16,120,868,0.7735503667247517
33,40,867,0.7735983878633579
149,151,867,0.773646409001964
19,105,867,0.7736944301405702
109,21,867,0.7737424512791762
40,33,867,0.7737904724177823
58,74,867,0.7738384935563885
40,11,866,0.7738864593072915
45,70,866,0.7739344250581944
25,125,866,0.7739823908090975
20,15,865,0.7740303011722973
188,85,864,0.7740781561477941
85,188,864,0.7741260111232908
43,10,863,0.7741738107110845
113,139,863,0.7742216102988781
47,3,863,0.7742694098866718
177,15,863,0.7743172094744654
53,1,862,0.7743649536745559
183,35,862,0.7744126978746464
35,183,862,0.774460442074737
189,12,862,0.7745081862748274
1,53,862,0.774555930474918
139,24,861,0.7746036192873054
5,179,861,0.7746513080996927
1,194,861,0.7746989969120802
154,4,861,0.7747466857244676
35,190,860,0.7747943191491519
3,152,860,0.7748419525738361
199,195,859,0.7748895306108172
58,62,859,0.7749371086477984
11,4,859,0.7749846866847796
3,58,859,0.7750322647217607
3,185,859,0.7750798427587419
44,62,858,0.7751273654080199
122,123,858,0.775174888057298
21,48,858,0.7752224107065759
145,126,858,0.7752699333558539
113,22,857,0.7753174006174289
120,114,857,0.7753648678790038
114,120,857,0.7754123351405787
142,26,856,0.7754597470144505
26,142,856,0.7755071588883222
2,196,856,0.775554570762194
157,7,855,0.7756019272483627
21,24,855,0.7756492837345313
52,49,855,0.7756966402207001
84,182,855,0.7757439967068688
161,150,855,0.7757913531930374
162,172,854,0.7758386542915029
152,4,854,0.7758859553899685
85,42,854,0.775933256488434
131,16,854,0.7759805575868995
12,81,854,0.7760278586853651
8,182,854,0.7760751597838307
17,9,854,0.7761224608822962
4,152,854,0.7761697619807617
16,131,854,0.7762170630792273
20,145,854,0.7762643641776928
42,85,854,0.7763116652761584
126,1,853,0.7763589109869208
2,202,853,0.7764061566976832
102,109,853,0.7764534024084456
77,37,853,0.776500648119208
176,26,853,0.7765478938299705
195,38,852,0.7765950841530298
115,118,852,0.7766422744760891
80,74,851,0.7766894094114453
118,105,851,0.7767365443468015
66,45,851,0.7767836792821576
179,153,851,0.7768308142175139
190,35,851,0.77687794915287
2,50,851,0.7769250840882261
72,15,851,0.7769722190235824
10,63,850,0.7770192985712354
4,159,850,0.7770663781188885
38,44,850,0.7771134576665415
117,105,850,0.7771605372141946
121,128,849,0.7772075613741446
74,58,849,0.7772545855340944
16,160,848,0.7773015543063413
122,113,848,0.7773485230785881
43,65,848,0.7773954918508349
8,153,848,0.7774424606230818
8,176,847,0.7774893740076254
185,2,847,0.7775362873921692
85,4,847,0.7775832007767128
176,8,847,0.7776301141612565
1,190,847,0.7776770275458003
2,185,847,0.7777239409303439
21,47,846,0.7777707989271845
168,150,846,0.777817656924025
184,12,846,0.7778645149208656
51,17,846,0.7779113729177062
150,168,846,0.7779582309145467
27,159,846,0.7780050889113874
159,27,846,0.778051946908228
143,130,846,0.7780988049050686
156,162,846,0.7781456629019091
184,188,845,0.7781924655110466
104,20,845,0.778239268120184
12,70,845,0.7782860707293214
117,126,845,0.7783328733384589
6,182,845,0.7783796759475964
188,184,845,0.7784264785567339
70,12,845,0.7784732811658712
82,36,845,0.7785200837750087
10,26,844,0.7785668309964431
200,37,844,0.7786135782178774
14,57,844,0.7786603254393117
17,3,844,0.778707072660746
36,83,843,0.7787537644944773
188,36,843,0.7788004563282085
8,73,843,0.7788471481619397
79,81,843,0.7788938399956709
81,79,843,0.7789405318294021
130,122,843,0.7789872236631333
111,19,843,0.7790339154968645
19,117,843,0.7790806073305957
6,193,842,0.7791272437766238
193,2,842,0.7791738802226519
2,193,842,0.77922051666868
168,151,841,0.779267097727005
59,11,841,0.77931367878533
151,168,841,0.7793602598436549
151,189,840,0.7794067855142768
122,131,840,0.7794533111848986
71,21,840,0.7794998368555205
16,124,840,0.7795463625261423
186,174,840,0.7795928881967642
3,150,840,0.779639413867386
16,29,840,0.7796859395380078
47,37,840,0.7797324652086297
131,122,840,0.7797789908792515
8,77,840,0.7798255165498734
66,75,840,0.7798720422204952
176,188,839,0.7799185125034139
4,193,839,0.7799649827863326
8,80,839,0.7800114530692515
45,38,839,0.7800579233521702
188,176,839,0.7801043936350889
38,45,839,0.7801508639180076
27,23,838,0.7801972788132232
198,199,838,0.7802436937084388
50,10,838,0.7802901086036544
139,168,838,0.7803365234988701
23,27,838,0.7803829383940856
202,2,837,0.7804292979015981
158,16,837,0.7804756574091106
74,80,837,0.780522016916623
8,36,836,0.7805683210364325
160,51,836,0.7806146251562418
19,23,835,0.780660873888348
197,193,835,0.7807071226204543
168,149,835,0.7807533713525605
193,8,835,0.7807996200846667
149,2,834,0.7808458134290699
48,38,834,0.780892006773473
108,101,834,0.7809382001178761
3,159,833,0.7809843380745761
5,38,833,0.7810304760312761
46,11,833,0.7810766139879761
2,80,832,0.781122696556973
80,2,832,0.7811687791259698
16,199,832,0.7812148616949668
199,16,832,0.7812609442639636
19,30,832,0.7813070268329605
52,7,832,0.7813531094019573
30,19,832,0.7813991919709542
85,15,832,0.7814452745399512
13,28,831,0.7814913017212449
48,20,831,0.7815373289025387
105,2,831,0.7815833560838323
20,48,831,0.7816293832651261
16,128,831,0.7816754104464199
47,177,831,0.7817214376277136
8,84,831,0.7817674648090074
55,21,831,0.7818134919903011
28,13,831,0.7818595191715949
15,85,830,0.7819054909651856
48,101,830,0.7819514627587763
49,13,829,0.7819973791646637
162,2,829,0.7820432955705512
25,142,829,0.7820892119764388
147,28,829,0.7821351283823262
201,194,829,0.7821810447882137
38,186,829,0.7822269611941013
47,179,828,0.7822728222122857
24,32,828,0.78231868323047
4,186,827,0.7823644888609513
30,157,827,0.7824102944914326
62,55,827,0.7824561001219139
19,32,826,0.782501850364692
41,49,826,0.7825476006074702
26,125,826,0.7825933508502483
24,51,826,0.7826391010930265
7,178,826,0.7826848513358047
51,24,826,0.7827306015785828
160,150,826,0.782776351821361
178,7,826,0.782822102064139
161,151,825,0.7828677969192142
124,115,825,0.7829134917742891
32,149,825,0.7829591866293641
2,167,825,0.7830048814844391
167,2,825,0.7830505763395142
150,21,825,0.7830962711945892
149,32,825,0.7831419660496642
141,129,824,0.7831876055170361
160,7,824,0.783233244984408
19,47,824,0.78327888445178
44,37,824,0.7833245239191519
161,21,824,0.7833701633865238
7,198,824,0.7834158028538957
37,44,824,0.7834614423212676
198,7,824,0.7835070817886395
2,74,823,0.7835526658683083
6,30,823,0.7835982499479771
9,101,823,0.7836438340276459
30,6,823,0.7836894181073146
61,56,823,0.7837350021869834
202,204,823,0.7837805862666523
33,51,823,0.7838261703463211
15,28,823,0.7838717544259898
6,156,822,0.7839172831179555
204,202,822,0.7839628118099211
156,6,822,0.7840083405018868
75,39,822,0.7840538691938524
47,182,822,0.7840993978858182
39,75,822,0.7841449265777838
7,186,822,0.7841904552697495
165,146,822,0.7842359839617151
162,155,822,0.7842815126536808
160,20,821,0.7843269859579434
8,79,821,0.7843724592622059
104,21,821,0.7844179325664684
20,160,821,0.7844634058707309
21,104,821,0.7845088791749936
4,27,821,0.7845543524792561
183,187,820,0.7845997703958155
44,4,820,0.784645188312375
185,15,820,0.7846906062289343
181,6,820,0.7847360241454937
35,34,820,0.7847814420620531
154,28,819,0.7848268045909095
32,139,819,0.7848721671197658
28,154,819,0.784917529648622
101,21,818,0.7849628367897753
8,180,818,0.7850081439309284
42,81,818,0.7850534510720816
21,101,818,0.7850987582132348
128,112,818,0.785144065354388
180,8,818,0.7851893724955411
81,42,818,0.7852346796366944
27,6,818,0.7852799867778475
51,36,818,0.7853252939190007
12,178,817,0.7853705456724508
142,8,817,0.7854157974259008
8,142,817,0.7854610491793509
73,84,817,0.7855063009328009
84,73,817,0.785551552686251
201,5,817,0.785596804439701
153,179,817,0.7856420561931511
54,101,817,0.7856873079466011
11,40,816,0.7857325043123481
159,33,816,0.785777700678095
155,33,816,0.785822897043842
14,28,816,0.7858680934095889
123,110,815,0.7859132343876327
58,167,815,0.7859583753656766
21,185,815,0.7860035163437203
185,21,815,0.7860486573217642
167,58,815,0.786093798299808
3,31,815,0.7861389392778518
151,8,815,0.7861840802558956
37,58,814,0.7862291658462364
38,7,814,0.786274251436577
151,5,814,0.7863193370269177
151,170,814,0.7863644226172584
16,50,814,0.7864095082075991
184,6,813,0.7864545384102367
161,15,813,0.7864995686128743
74,49,813,0.7865445988155119
178,187,813,0.7865896290181494
187,178,813,0.786634659220787
49,74,813,0.7866796894234246
55,52,813,0.786724719626062
119,19,812,0.7867696944409965
127,25,812,0.786814669255931
14,68,812,0.7868596440708655
14,75,812,0.7869046188857999
139,113,812,0.7869495937007344
58,4,811,0.7869945131279656
84,177,810,0.787039377167494
125,1,810,0.7870842412070221
168,5,810,0.7871291052465503
155,147,810,0.7871739692860785
1,125,810,0.7872188333256067
45,76,810,0.7872636973651349
28,15,809,0.78730850601696
195,16,809,0.7873533146687851
26,177,809,0.7873981233206102
177,26,809,0.7874429319724353
51,159,808,0.7874876852365573
63,2,808,0.7875324385006792
159,51,808,0.7875771917648012
157,152,808,0.7876219450289231
10,58,807,0.787666642905342
47,38,807,0.7877113407817609
124,109,807,0.7877560386581797
109,124,807,0.7878007365345986
54,64,807,0.7878454344110174
38,47,807,0.7878901322874362
17,64,807,0.7879348301638551
192,194,806,0.7879794726525708
147,21,806,0.7880241151412866
163,142,806,0.7880687576300023
48,3,806,0.788113400118718
26,176,805,0.7881579872197306
9,39,805,0.7882025743207433
40,82,805,0.7882471614217558
17,4,805,0.7882917485227684
39,9,805,0.788336335623781
160,109,804,0.7883808673370905
7,185,804,0.7884253990504
185,7,804,0.7884699307637094
147,8,804,0.788514462477019
76,51,804,0.7885589941903284
14,81,804,0.7886035259036379
8,147,804,0.7886480576169475
158,142,803,0.7886925339425538
74,7,803,0.7887370102681601
101,108,802,0.7887814312060634
112,18,802,0.7888258521439666
130,1,802,0.7888702730818699
69,67,802,0.7889146940197731
114,3,802,0.7889591149576763
1,168,802,0.7890035358955796
51,58,801,0.7890479014457796
132,131,801,0.7890922669959798
13,53,801,0.7891366325461799
53,13,801,0.78918099809638
144,110,801,0.7892253636465801
7,28,801,0.7892697291967803
1,144,800,0.7893140393592772
16,126,800,0.7893583495217743
16,141,800,0.7894026596842713
35,39,800,0.7894469698467682
113,14,800,0.7894912800092653
195,197,800,0.7895355901717622
170,162,800,0.7895799003342593
39,76,799,0.7896241551090531
120,105,798,0.7896683544961439
39,73,798,0.7897125538832346
16,177,798,0.7897567532703254
73,39,798,0.7898009526574161
177,16,798,0.7898451520445069
83,153,798,0.7898893514315977
38,153,798,0.7899335508186884
160,21,798,0.7899777502057792
187,176,798,0.7900219495928699
74,69,798,0.7900661489799606
176,187,798,0.7901103483670514
153,83,798,0.7901545477541422
72,203,797,0.7901986917535299
159,3,797,0.7902428357529174
74,41,797,0.7902869797523051
69,74,796,0.7903310683639896
77,2,796,0.7903751569756741
150,163,795,0.7904191901996555
193,37,795,0.7904632234236368
16,142,795,0.7905072566476182
33,27,795,0.7905512898715997
25,158,794,0.7905952677078779
76,13,794,0.7906392455441562
31,47,794,0.7906832233804345
158,25,794,0.7907272012167128
31,159,794,0.790771179052991
13,76,794,0.7908151568892693
146,137,794,0.7908591347255476
6,187,794,0.7909031125618259
145,110,793,0.790947035010401
27,167,793,0.7909909574589761
37,48,793,0.7910348799075513
11,46,793,0.7910788023561264
107,102,792,0.7911226694169985
20,200,792,0.7911665364778705
160,5,792,0.7912104035387425
25,149,792,0.7912542705996145
21,64,792,0.7912981376604865
192,203,792,0.7913420047213586
162,16,791,0.7913858163945275
113,122,791,0.7914296280676965
15,161,791,0.7914734397408653
79,15,791,0.7915172514140342
193,197,791,0.7915610630872031
40,76,790,0.7916048193726689
13,21,790,0.7916485756581347
5,181,790,0.7916923319436004
188,35,790,0.7917360882290663
156,51,789,0.7917797891268289
142,150,789,0.7918234900245916
9,185,789,0.7918671909223542
51,156,789,0.7919108918201169
185,9,789,0.7919545927178796
179,20,789,0.7919982936156422
42,79,789,0.792041994513405
189,6,788,0.7920856400234645
114,108,788,0.792129285533524
115,142,788,0.7921729310435836
29,139,788,0.7922165765536431
2,197,788,0.7922602220637026
130,143,787,0.792303812186059
16,146,787,0.7923474023084155
21,163,787,0.7923909924307719
118,21,786,0.7924345271654252
5,34,786,0.7924780619000785
162,20,785,0.7925215412470287
58,103,785,0.7925650205939788
14,145,785,0.792608499940929
6,83,785,0.7926519792878792
39,182,785,0.7926954586348294
112,103,785,0.7927389379817795
18,105,785,0.7927824173287298
103,58,785,0.7928258966756799
185,51,785,0.7928693760226301
59,159,785,0.7929128553695802
159,59,785,0.7929563347165305
139,15,784,0.7929997586757775
21,42,784,0.7930431826350246
41,11,784,0.7930866065942717
42,21,784,0.7931300305535187
20,124,783,0.7931733991250626
2,69,783,0.7932167676966065
51,37,783,0.7932601362681505
160,165,783,0.7933035048396944
165,160,783,0.7933468734112383
124,20,783,0.7933902419827823
197,192,782,0.7934335551666231
181,188,782,0.7934768683504639
56,48,782,0.7935201815343047
31,157,781,0.7935634393304424
63,42,781,0.7936066971265802
12,76,781,0.7936499549227178
76,12,781,0.7936932127188555
156,149,781,0.7937364705149932
110,57,781,0.7937797283111309
42,63,781,0.7938229861072685
57,110,781,0.7938662439034063
26,51,780,0.7939094463118409
105,115,780,0.7939526487202754
85,153,780,0.79399585112871
55,65,780,0.7940390535371445
153,85,780,0.7940822559455791
115,105,780,0.7941254583540137
12,43,780,0.7941686607624483
76,39,779,0.7942118077831798
45,57,779,0.7942549548039112
111,115,779,0.7942981018246427
10,178,779,0.794341248845374
178,10,779,0.7943843958661055
112,21,779,0.794427542886837
125,19,778,0.7944706345198653
117,128,778,0.7945137261528936
69,12,778,0.794556817785922
38,189,778,0.7945999094189503
145,147,778,0.7946430010519786
10,35,778,0.794686092685007
58,129,778,0.7947291843180353
35,10,778,0.7947722759510636
27,152,777,0.7948153121963888
50,16,777,0.7948583484417141
14,200,777,0.7949013846870393
111,130,777,0.7949444209323645
4,199,777,0.7949874571776897
130,111,777,0.7950304934230149
18,55,776,0.795073474280637
55,18,776,0.795116455138259
52,67,776,0.7951594359958811
101,48,776,0.7952024168535032
201,74,776,0.7952453977111253
193,10,776,0.7952883785687475
11,59,776,0.7953313594263695
12,73,775,0.7953742848962885
59,102,775,0.7954172103662074
2,109,775,0.7954601358361264
109,2,775,0.7955030613060453
206,81,774,0.7955459313882612
74,14,774,0.7955888014704771
21,102,774,0.7956316715526929
111,15,774,0.7956745416349087
74,201,774,0.7957174117171246
73,49,773,0.7957602264116374
21,125,773,0.7958030411061501
125,21,773,0.7958458558006628
176,182,773,0.7958886704951755
49,73,773,0.7959314851896883
128,9,773,0.7959742998842009
9,128,773,0.7960171145787136
26,83,773,0.7960599292732263
182,51,772,0.796102688580036
25,115,772,0.7961454478868456
22,27,772,0.7961882071936551
51,182,772,0.7962309665004648
26,148,771,0.7962736704195713
110,25,771,0.7963163743386777
105,19,771,0.7963590782577842
167,16,771,0.7964017821768907
65,68,771,0.7964444860959972
16,167,771,0.7964871900151037
159,152,771,0.7965298939342101
31,176,771,0.7965725978533167
32,147,770,0.79661524638472
200,14,770,0.7966578949161234
176,161,770,0.7967005434475267
147,32,770,0.7967431919789301
50,42,769,0.7967857851226303
108,1,769,0.7968283782663306
37,77,769,0.7968709714100308
180,192,769,0.7969135645537311
74,81,768,0.7969561023097281
81,74,768,0.7969986400657253
36,196,768,0.7970411778217223
55,11,768,0.7970837155777195
193,188,767,0.7971261979460135
147,20,767,0.7971686803143075
33,156,767,0.7972111626826015
16,149,767,0.7972536450508955
9,61,767,0.7972961274191894
21,115,767,0.7973386097874835
188,193,767,0.7973810921557775
20,147,767,0.7974235745240714
156,33,767,0.7974660568923655
149,16,767,0.7975085392606595
85,44,767,0.7975510216289534
195,84,766,0.7975934486095443
64,17,766,0.7976358755901352
113,3,766,0.797678302570726
12,181,766,0.797720729551317
84,195,766,0.7977631565319079
181,12,766,0.7978055835124988
55,10,765,0.7978479551053864
16,171,765,0.7978903266982742
81,36,765,0.797932698291162
41,18,765,0.7979750698840498
10,55,765,0.7980174414769374
147,113,765,0.7980598130698252
36,81,765,0.798102184662713
171,16,765,0.7981445562556008
18,41,765,0.7981869278484884
127,109,765,0.7982292994413762
193,15,765,0.798271671034264
39,74,764,0.7983139872394486
47,188,764,0.7983563034446333
8,137,763,0.7983985642621148
54,7,763,0.7984408250795962
4,85,763,0.7984830858970778
14,74,763,0.7985253467145593
65,46,762,0.7985675521443377
46,65,762,0.7986097575741161
172,162,762,0.7986519630038945
46,110,762,0.7986941684336729
204,195,761,0.7987363184757481
16,84,761,0.7987784685178234
19,24,761,0.7988206185598987
9,36,760,0.7988627132142708
19,130,760,0.7989048078686429
36,9,760,0.7989469025230151
152,157,760,0.7989889971773873
130,19,760,0.7990310918317594
125,115,759,0.7990731310984285
163,4,759,0.7991151703650975
19,13,759,0.7991572096317665
13,19,759,0.7991992488984355
177,184,758,0.7992412327774014
38,68,758,0.7992832166563674
140,113,758,0.7993252005353332
162,28,758,0.7993671844142991
4,154,758,0.799409168293265
113,140,758,0.799451152172231
49,59,758,0.7994931360511969
2,198,757,0.7995350645424596
44,38,757,0.7995769930337224
154,51,757,0.7996189215249851
10,36,757,0.799660850016248
4,19,757,0.7997027785075108
36,10,757,0.7997447069987735
6,80,757,0.7997866354900364
30,4,757,0.7998285639812991
4,30,757,0.7998704924725619
20,150,757,0.7999124209638246
9,17,757,0.7999543494550875
80,6,757,0.7999962779463502
150,20,757,0.800038206437613
164,155,757,0.8000801349288759
31,113,756,0.8001220080324355
6,3,756,0.8001638811359951
70,16,755,0.8002056988518517
37,184,755,0.8002475165677082
163,130,755,0.8002893342835647
184,37,755,0.8003311519994213
81,182,755,0.8003729697152778
157,113,754,0.8004147320434313
126,16,754,0.8004564943715847
20,104,754,0.8004982566997381
198,204,754,0.8005400190278915
57,4,754,0.800581781356045
113,157,754,0.8006235436841984
204,198,754,0.8006653060123518
73,50,754,0.8007070683405052
4,57,754,0.8007488306686587
8,151,753,0.8007905376091089
6,53,753,0.8008322445495593
156,30,753,0.8008739514900095
20,112,753,0.8009156584304599
145,128,753,0.8009573653709101
30,156,753,0.8009990723113605
85,180,752,0.8010407238641076
45,62,751,0.8010823200291517
63,10,751,0.8011239161941958
16,191,751,0.8011655123592397
3,113,751,0.8012071085242838
12,36,751,0.8012487046893279
36,12,751,0.8012903008543719
26,101,750,0.8013318416317129
101,26,750,0.8013733824090538
2,144,750,0.8014149231863947
118,19,750,0.8014564639637357
50,65,750,0.8014980047410766
187,182,750,0.8015395455184176
70,75,750,0.8015810862957585
19,118,750,0.8016226270730994
76,16,750,0.8016641678504404
178,5,749,0.8017056532400781
137,110,749,0.801747138629716
2,128,749,0.8017886240193538
6,57,749,0.8018301094089916
21,31,749,0.8018715947986295
152,176,749,0.8019130801882672
48,40,748,0.8019545101902019
51,27,748,0.8019959401921366
182,38,748,0.8020373701940713
15,177,747,0.8020787448083029
11,20,747,0.8021201194225345
199,198,747,0.8021614940367661
21,150,747,0.8022028686509975
20,49,747,0.8022442432652291
14,190,746,0.8022855624917576
7,181,746,0.802326881718286
187,26,746,0.8023682009448145
143,110,745,0.8024094647836398
148,20,745,0.8024507286224651
110,143,745,0.8024919924612905
151,6,745,0.8025332563001158
10,54,744,0.8025744647512381
64,3,744,0.8026156732023603
126,26,744,0.8026568816534825
6,48,744,0.8026980901046047
152,7,744,0.8027392985557269
48,6,744,0.8027805070068491
113,31,744,0.8028217154579713
152,29,743,0.8028628685213903
29,152,743,0.8029040215848094
126,145,743,0.8029451746482286
44,84,742,0.8029862723239445
169,151,742,0.8030273699996605
161,2,742,0.8030684676753764
26,6,742,0.8031095653510925
13,64,742,0.8031506630268084
151,3,742,0.8031917607025243
153,184,742,0.8032328583782403
181,26,742,0.8032739560539562
2,161,742,0.8033150537296723
26,82,741,0.8033560960176851
178,9,741,0.8033971383056979
203,192,741,0.8034381805937107
124,112,740,0.8034791674940205
112,124,740,0.8035201543943302
178,185,740,0.80356114129464
171,27,740,0.8036021281949497
9,30,740,0.8036431150952593
77,8,740,0.8036841019955691
16,143,740,0.8037250888958788
28,147,739,0.8037660204084854
202,1,739,0.803806951921092
188,183,739,0.8038478834336986
10,50,739,0.8038888149463053
183,188,739,0.8039297464589118
206,16,739,0.8039706779715184
152,28,738,0.8040115540964219
62,44,738,0.8040524302213253
2,118,738,0.8040933063462289
192,7,738,0.8041341824711323
58,77,738,0.8041750585960358
44,82,738,0.8042159347209393
112,142,738,0.8042568108458428
118,2,738,0.8042976869707462
77,58,738,0.8043385630956498
142,112,738,0.8043794392205532
82,44,738,0.8044203153454567
6,192,737,0.804461136082657
4,58,737,0.8045019568198574
155,31,736,0.8045427221693546
105,120,736,0.8045834875188519
57,28,736,0.8046242528683492
146,150,736,0.8046650182178464
150,146,736,0.8047057835673436
181,16,735,0.8047464935291377
19,119,735,0.8047872034909318
161,160,734,0.8048278580650229
2,152,734,0.8048685126391139
2,85,733,0.8049091118255017
17,10,733,0.8049497110118896
20,108,733,0.8049903101982775
65,43,733,0.8050309093846654
83,188,733,0.8050715085710533
188,83,733,0.805112107757441
116,130,733,0.8051527069438289
130,116,733,0.8051933061302168
82,26,733,0.8052339053166047
76,8,733,0.8052745045029925
45,66,733,0.8053151036893804
85,2,733,0.8053557028757683
82,167,732,0.8053962466744531
39,26,732,0.8054367904731379
9,70,732,0.8054773342718226
65,7,732,0.8055178780705073
5,37,732,0.8055584218691921
26,39,732,0.8055989656678768
10,20,732,0.8056395094665616
80,8,731,0.8056799978775432
108,121,731,0.8057204862885249
51,154,731,0.8057609746995065
143,26,731,0.8058014631104881
128,121,731,0.8058419515214698
149,168,730,0.8058823845447483
193,4,730,0.8059228175680268
38,181,730,0.8059632505913052
116,21,730,0.8060036836145837
21,13,730,0.8060441166378622
5,85,729,0.8060844942734376
185,13,729,0.806124871909013
43,80,729,0.8061652495445885
13,185,729,0.8062056271801639
135,122,729,0.8062460048157393
153,151,729,0.8062863824513147
85,5,729,0.80632676008689
151,153,729,0.8063671377224654
47,18,729,0.8064075153580408
32,8,728,0.8064478376059131
40,69,728,0.8064881598537853
25,47,728,0.8065284821016576
7,193,728,0.8065688043495298
193,7,728,0.8066091265974021
189,9,728,0.8066494488452743
39,81,728,0.8066897710931467
151,147,728,0.806730093341019
81,39,728,0.8067704155888912
41,85,727,0.8068106824490603
76,79,727,0.8068509493092295
52,56,727,0.8068912161693986
185,191,727,0.8069314830295677
199,193,727,0.806971749889737
115,124,727,0.8070120167499061
198,13,727,0.8070522836100752
195,82,727,0.8070925504702444
191,185,727,0.8071328173304135
79,76,727,0.8071730841905826
56,13,726,0.8072132956630487
3,44,726,0.8072535071355147
15,101,726,0.8072937186079807
179,5,726,0.8073339300804467
32,155,726,0.8073741415529128
44,3,726,0.8074143530253788
44,7,726,0.8074545644978448
191,4,726,0.8074947759703108
3,161,725,0.8075349320550738
7,161,725,0.8075750881398367
26,117,725,0.8076152442245996
117,26,725,0.8076554003093624
34,35,725,0.8076955563941254
154,8,725,0.8077357124788883
145,8,724,0.807775813175948
135,168,724,0.8078159138730079
189,187,724,0.8078560145700676
160,163,724,0.8078961152671275
36,77,723,0.8079361605764841
83,36,723,0.8079762058858407
32,24,723,0.8080162511951974
37,80,723,0.808056296504554
8,29,723,0.8080963418139108
77,36,723,0.8081363871232674
196,10,722,0.808176377044921
10,196,722,0.8082163669665745
57,6,722,0.8082563568882281
6,56,722,0.8082963468098815
85,179,722,0.808336336731535
36,7,722,0.8083763266531886
53,6,721,0.808416261187139
13,34,721,0.8084561957210895
110,26,720,0.8084960748673368
108,120,720,0.808535954013584
120,108,720,0.8085758331598314
112,128,719,0.8086156569183756
28,14,719,0.8086554806769197
15,34,718,0.8086952490477608
133,124,718,0.8087350174186018
81,12,717,0.8087747304017397
7,160,717,0.8088144433848777
126,109,717,0.8088541563680156
4,41,717,0.8088938693511536
71,84,717,0.8089335823342915
2,125,717,0.8089732953174295
7,81,717,0.8090130083005673
128,143,717,0.8090527212837053
32,110,717,0.8090924342668432
81,7,717,0.8091321472499812
175,189,716,0.809171804845416
137,124,716,0.8092114624408507
9,62,716,0.8092511200362856
124,137,716,0.8092907776317204
13,5,715,0.8093303798394521
9,40,715,0.8093699820471838
11,153,715,0.8094095842549155
15,82,715,0.8094491864626472
21,57,715,0.8094887886703789
40,9,715,0.8095283908781106
59,10,715,0.8095679930858423
82,15,715,0.809607595293574
16,195,715,0.8096471975013056
8,193,715,0.8096867997090373
57,21,715,0.809726401916769
21,126,715,0.8097660041245007
126,21,715,0.8098056063322324
105,117,715,0.8098452085399641
27,157,714,0.8098847553599926
85,181,714,0.8099243021800212
44,78,714,0.8099638490000498
83,35,714,0.8100033958200784
188,16,714,0.8100429426401069
157,27,714,0.8100824894601355
85,47,714,0.8101220362801641
51,130,714,0.8101615831001926
16,188,714,0.8102011299202212
130,51,714,0.8102406767402498
78,44,714,0.8102802235602784
122,130,713,0.8103197149926038
100,104,713,0.8103592064249292
104,100,713,0.8103986978572547
174,186,713,0.8104381892895801
17,128,712,0.8104776253342024
70,38,712,0.8105170613788248
47,111,712,0.8105564974234472
7,137,712,0.8105959334680695
5,168,712,0.8106353695126918
51,178,712,0.8106748055573141
178,51,712,0.8107142416019364
111,47,712,0.8107536776465588
10,43,712,0.8107931136911811
8,195,711,0.8108324943481003
8,74,711,0.8108718750050196
74,37,711,0.8109112556619387
176,14,711,0.8109506363188579
195,8,711,0.8109900169757771
19,137,711,0.8110293976326963
46,53,711,0.8110687782896155
137,19,711,0.8111081589465348
117,114,711,0.811147539603454
177,39,711,0.8111869202603732
10,39,711,0.8112263009172924
37,74,711,0.8112656815742115
111,21,710,0.8113050068434277
13,80,710,0.8113443321126438
