zona_o,zona_d,n_viajes,cumsum_viajes
30.0,4.0,310.2411967393352,0.7083707146288816
30.0,57.0,310.20041055642565,0.7086276794541534
39.0,2.0,309.83271018127687,0.7088843396825921
27.0,68.0,309.55355840776843,0.7091407686663768
64.0,26.0,309.4649490409764,0.7093971242476458
117.0,24.0,309.40073929078017,0.709653426638633
84.0,36.0,309.1401037628144,0.7099095131235137
102.0,107.0,308.0625228911217,0.7101647069584461
64.0,70.0,307.6537888265852,0.7104195622049245
73.0,81.0,306.88895172228973,0.7106737838731542
58.0,44.0,306.06279282663536,0.7109273211651901
58.0,131.0,306.06279282663536,0.7111808584572261
58.0,84.0,306.06279282663536,0.711434395749262
107.0,73.0,305.90305153226444,0.7116878007142848
43.0,2.0,305.5487049004921,0.7119409121444921
20.0,82.0,305.51192117814946,0.7121939931036797
133.0,131.0,305.3445747673061,0.7124469354359031
43.0,7.0,305.16005028299253,0.7126997249111338
30.0,73.0,304.7567568820987,0.7129521803048651
61.0,68.0,304.2776922121648,0.7132042388494464
126.0,31.0,304.2265901313129,0.7134562550619199
53.0,29.0,303.9662175864846,0.7137080555861376
53.0,27.0,303.9662175864846,0.7139598561103554
5.0,84.0,303.9118488642637,0.7142116115964341
90.0,82.0,303.53152826627877,0.7144630520312986
84.0,100.0,303.5192485041713,0.7147144822938137
22.0,53.0,303.1101564713074,0.7149655736713398
74.0,2.0,302.7922681888979,0.7152164017155364
107.0,31.0,302.36004912703356,0.7154668717167003
102.0,83.0,302.24543341481314,0.7157172467721277
37.0,36.0,302.1310956655651,0.7159675271120782
51.0,53.0,302.07138241304057,0.7162177579865705
5.0,71.0,301.5193486510289,0.7164675315655391
41.0,77.0,300.54064115644314,0.7167164943996093
81.0,28.0,300.38502491362283,0.7169653283237899
100.0,80.0,300.29348227711534,0.7172140864155835
83.0,69.0,299.980170181772,0.7174625849648842
58.0,73.0,299.9342184219342,0.7177110454485167
29.0,4.0,299.79385629225874,0.7179593896585116
29.0,78.0,299.79385629225874,0.7182077338685064
83.0,79.0,299.60017408834585,0.7184559176354071
83.0,81.0,299.60017408834585,0.7187041014023078
45.0,48.0,299.21796828420963,0.7189519685563209
96.0,81.0,299.0783768513618,0.7191997200751289
61.0,49.0,297.7478626056564,0.7194463694182174
56.0,29.0,297.56960768382794,0.7196928710979138
48.0,59.0,297.53146214483934,0.7199393411784846
14.0,42.0,296.7133094831417,0.7201851335150917
89.0,57.0,296.46548893455633,0.7204307205613066
2.0,3.0,296.41343185759655,0.7206762644843108
126.0,36.0,296.2560993664939,0.7209216780757141
5.0,77.0,296.1076889105477,0.721166968726381
56.0,61.0,295.997197005237,0.721412167847404
56.0,14.0,295.997197005237,0.721657366968427
56.0,7.0,295.8143011911972,0.7219024145816205
90.0,5.0,295.20402295794935,0.7221469566505458
127.0,88.0,295.13923913088803,0.7223914450536336
127.0,94.0,295.13923913088803,0.7226359334567215
9.0,129.0,295.1210088841421,0.7228804067581782
100.0,68.0,294.97294315817885,0.7231247574044672
3.0,26.0,294.6016195524533,0.7233688004524996
90.0,89.0,294.0166585544852,0.7236123589286375
78.0,31.0,293.955456546038,0.7238558667060565
43.0,18.0,293.6515726710349,0.7240991227511625
97.0,87.0,293.41987155193067,0.7243421868589416
40.0,43.0,292.39061096608407,0.7245843983444883
28.0,75.0,292.06971226755525,0.724826344002927
32.0,5.0,291.7943000332819,0.7250680615144831
43.0,78.0,291.75308613694597,0.7253097448851377
4.0,73.0,291.57847081522675,0.7255512836073839
35.0,84.0,291.5697536832831,0.725792815108504
35.0,7.0,291.1157885283216,0.7260339705524923
35.0,93.0,291.1157885283216,0.7262751259964805
35.0,81.0,291.1157885283216,0.7265162814404688
101.0,115.0,290.6731605537654,0.7267570702188554
64.0,49.0,289.68384964138033,0.7269970394686499
31.0,6.0,289.5305351251106,0.7272368817152666
31.0,66.0,289.1460996066755,0.7274764055019378
37.0,8.0,289.01912699356626,0.7277158241066228
29.0,68.0,288.69287575512226,0.7279549724502455
55.0,29.0,288.63758140096866,0.7281940749889512
73.0,70.0,288.2753843509642,0.7284328774896862
88.0,36.0,287.81984127081046,0.7286713026261625
88.0,37.0,287.81984127081046,0.7289097277626388
88.0,79.0,287.81984127081046,0.7291481528991152
57.0,32.0,287.522587437835,0.7293863317954943
36.0,27.0,286.9307527011507,0.7296240204258888
24.0,26.0,286.6171884909513,0.7298614493049427
112.0,97.0,286.57087551118866,0.7300988398190997
112.0,133.0,286.57087551118866,0.7303362303332569
112.0,37.0,286.57087551118866,0.730573620847414
10.0,12.0,286.02787622445055,0.7308105615500554
107.0,101.0,285.755738313154,0.7310472768182085
57.0,84.0,285.68845935520585,0.7312839363535996
89.0,80.0,285.6300171220373,0.7315205474764233
76.0,29.0,285.61166391228267,0.7317571433957555
53.0,74.0,285.5638018503555,0.7319936996669572
25.0,73.0,285.15161404486315,0.7322299144886835
25.0,36.0,285.15161404486315,0.7324661293104099
19.0,5.0,284.8347655560473,0.7327020816601543
56.0,49.0,284.7850345440555,0.7329379928135611
39.0,54.0,284.59067594638634,0.7331737429635606
87.0,54.0,284.3778859208974,0.7334093168418665
81.0,65.0,284.2422950647958,0.7336447783989778
112.0,106.0,283.90598330504156,0.7338799613610595
58.0,96.0,283.8950009769782,0.7341151352255646
28.0,36.0,283.7029493169851,0.7343501499976907
60.0,79.0,283.68452220768984,0.734585149505108
60.0,132.0,283.68452220768984,0.7348201490125255
60.0,31.0,283.68452220768984,0.7350551485199428
60.0,53.0,283.68452220768984,0.7352901480273603
60.0,73.0,283.68452220768984,0.7355251475347776
61.0,55.0,283.1101819871919,0.7357596712683746
84.0,73.0,283.0880359062753,0.7359941766565291
83.0,73.0,282.713592365841,0.7362283718619254
64.0,59.0,282.32255431965746,0.7364622431379527
9.0,128.0,281.6552615342493,0.7366955616398116
118.0,10.0,281.43141856364986,0.7369286947139024
20.0,130.0,280.8147083635286,0.7371613169155912
30.0,95.0,280.72489340963034,0.7373938647160763
26.0,25.0,280.5478553705568,0.7376262658612146
23.0,24.0,280.2005032107514,0.7378583792656407
73.0,69.0,279.90249550656824,0.7380902458054753
77.0,91.0,279.6757047351908,0.7383219244756329
77.0,23.0,279.6757047351908,0.7385536031457907
77.0,59.0,279.6757047351908,0.7387852818159483
6.0,46.0,279.5393213622226,0.7390168475084037
6.0,76.0,279.5393213622226,0.7392484132008592
127.0,98.0,279.309201695932,0.7394797882660368
83.0,29.0,278.69362269781516,0.7397106533958814
95.0,7.0,278.24893149137364,0.7399411501509775
8.0,91.0,277.43859197094343,0.7401709756343855
93.0,94.0,276.23758130033553,0.7403998062206669
54.0,79.0,276.1723366106495,0.74062858275934
57.0,20.0,276.11931185472855,0.7408573153731932
20.0,26.0,276.11931185472855,0.7410860479870465
100.0,85.0,275.9163292699548,0.7413146124535259
30.0,33.0,275.87622487885324,0.7415431436981993
88.0,98.0,275.6963123127413,0.7417715259063158
88.0,75.0,275.6963123127413,0.7419999081144324
88.0,109.0,275.6963123127413,0.7422282903225489
88.0,71.0,275.6963123127413,0.7424566725306654
74.0,70.0,275.2935548358416,0.742684721101233
57.0,76.0,275.157854254744,0.7429126572597117
57.0,82.0,275.157854254744,0.7431405934181903
57.0,69.0,275.157854254744,0.743368529576669
88.0,95.0,275.0773276429713,0.743596399028251
127.0,36.0,274.38250432338344,0.7438236928998311
57.0,3.0,273.96303610935695,0.7440506392909675
64.0,29.0,273.92752271273787,0.7442775562634008
64.0,2.0,273.92752271273787,0.744504473235834
75.0,77.0,273.6950174616389,0.744731197604811
80.0,74.0,272.56316896278605,0.7449569843694464
102.0,27.0,272.49258258779986,0.7451827126615106
68.0,31.0,271.6597671380873,0.7454077510632032
89.0,88.0,271.52294407854794,0.7456326761229648
20.0,2.0,271.4680525720873,0.7458575557115216
49.0,5.0,270.49079160547234,0.7460816257534595
80.0,81.0,269.3106757603539,0.7463047182071944
89.0,94.0,269.2645202485023,0.7465277724264763
102.0,5.0,269.16068464893306,0.7467507406300863
48.0,7.0,269.06598840538675,0.746973630388914
56.0,76.0,268.39867932891127,0.747195967360078
45.0,28.0,268.318063874753,0.7474182375507499
35.0,67.0,267.99960876306704,0.7476402439385402
35.0,22.0,267.99960876306704,0.7478622503263306
31.0,1.0,267.7466680903527,0.7480840471823036
126.0,129.0,267.51894852226474,0.7483056553991999
126.0,92.0,267.51894852226474,0.7485272636160963
26.0,1.0,267.3506717369813,0.7487487324353219
59.0,85.0,267.2735335026364,0.7489701373545259
20.0,74.0,266.937675165481,0.7491912640543079
93.0,27.0,266.27094556939744,0.749411838446458
115.0,131.0,266.06765101013525,0.7496322444327997
115.0,35.0,266.06765101013525,0.7498526504191415
115.0,117.0,266.06765101013525,0.7500730564054833
16.0,2.0,265.3813380193322,0.750292893861637
66.0,64.0,265.0415425801285,0.7505124498369392
60.0,24.0,264.7930485185657,0.7507317999639225
104.0,96.0,264.71204513263706,0.7509510829890572
97.0,32.0,264.68453108858614,0.7511703432220187
32.0,34.0,263.600216332501,0.7513887052267948
87.0,73.0,263.26700527406297,0.7516067912051104
30.0,63.0,263.24175165771226,0.7518248562637531
62.0,57.0,262.7743807879724,0.7520425341601943
41.0,44.0,262.71448208862193,0.7522601624375559
72.0,66.0,262.346875755456,0.7524774861959874
55.0,51.0,261.93631466022805,0.7526944698524832
70.0,67.0,261.9145450727191,0.7529114354754172
129.0,133.0,261.5830431106873,0.7531281264876775
74.0,87.0,261.5635890330566,0.7533448013845055
79.0,28.0,261.3310685810513,0.7535612836652853
75.0,1.0,261.31276510932594,0.7537777507837755
126.0,61.0,261.0404320804072,0.7539939923061452
126.0,39.0,261.0404320804072,0.7542102338285148
126.0,59.0,261.0404320804072,0.7544264753508846
68.0,54.0,260.9113309842777,0.7546426099280683
126.0,24.0,260.7948854473697,0.7548586480437193
101.0,106.0,260.5439075195867,0.755074478253458
101.0,73.0,260.5439075195867,0.7552903084631966
86.0,88.0,260.4091551804333,0.7555060270463542
88.0,27.0,260.2627374915377,0.7557216243395503
102.0,79.0,260.2426253347511,0.7559372049721725
115.0,31.0,259.7174825505833,0.7561523505853067
18.0,14.0,258.74399126011735,0.7563666897745587
97.0,65.0,258.5523606888216,0.7565808702202546
27.0,79.0,258.09621650271936,0.7567946728037456
20.0,22.0,257.8634662222472,0.7570082825808021
6.0,59.0,256.94170198581946,0.7572211287838017
6.0,41.0,256.94170198581946,0.7574339749868012
6.0,82.0,256.94170198581946,0.7576468211898006
6.0,29.0,256.94170198581946,0.7578596673928002
6.0,32.0,256.94170198581946,0.7580725135957997
6.0,83.0,256.94170198581946,0.7582853597987992
74.0,129.0,256.75877428871655,0.7584980544675579
19.0,20.0,256.4941897416392,0.7587105299589088
31.0,28.0,256.46866005001857,0.7589229843018906
31.0,34.0,256.46866005001857,0.7591354386448725
6.0,12.0,256.1310267646442,0.759347613298095
104.0,101.0,255.98434145340616,0.7595596664396621
96.0,83.0,255.88687092242387,0.7597716388382737
34.0,32.0,255.78753178505463,0.7599835289460075
72.0,81.0,255.59923269464431,0.7601952630699281
18.0,45.0,255.3216195739775,0.7604067672237887
59.0,32.0,254.22877487995768,0.7606173660834064
84.0,29.0,253.89513996422934,0.760827688565447
20.0,60.0,253.7981618949979,0.7610379307124793
20.0,62.0,253.7981618949979,0.7612481728595115
20.0,53.0,253.7981618949979,0.7614584150065438
20.0,35.0,253.7981618949979,0.761668657153576
81.0,83.0,253.59401143695356,0.7618787301857877
68.0,63.0,253.56649544998348,0.7620887804242165
18.0,56.0,253.3194520321325,0.7622986260160152
88.0,92.0,252.8404104219436,0.7625080747777663
84.0,79.0,252.678391842159,0.7627173893260392
133.0,57.0,252.34711198871793,0.7629264294476293
79.0,57.0,252.15974646418167,0.7631353143587568
27.0,1.0,252.01868227366163,0.7633440824146711
60.0,51.0,251.97954103627296,0.76355281804664
37.0,7.0,251.9202355794033,0.7637615045509614
73.0,65.0,251.4943998907739,0.7639698383001298
104.0,103.0,251.44070841342435,0.7641781275721774
95.0,27.0,251.23801324264977,0.76438624893494
88.0,70.0,250.92998506515406,0.7645941151323189
60.0,81.0,250.87507780217499,0.7648019358454407
90.0,28.0,250.76934020295403,0.7650096689673059
70.0,65.0,250.76498163887896,0.7652173984786098
64.0,56.0,250.76391833967526,0.7654251271090943
105.0,106.0,250.75952221400684,0.765632852097902
67.0,54.0,249.95619248346804,0.765839911621814
100.0,6.0,249.43540234169825,0.766046539731894
8.0,13.0,249.36567538947224,0.7662531100813346
20.0,31.0,249.29818932772824,0.7664596245264518
58.0,55.0,248.9011992729729,0.7666658101116558
80.0,97.0,248.80000865380907,0.7668719118722456
27.0,64.0,248.62222611765867,0.7670778663607597
18.0,39.0,248.61903807131335,0.7672838182083497
72.0,68.0,248.50992951026706,0.7674896796722349
27.0,23.0,248.409021787862,0.7676954575458527
50.0,49.0,248.25181256706864,0.7679011051899848
42.0,12.0,247.57558351331386,0.7681061926572933
101.0,28.0,247.4904773015609,0.7683112096240412
80.0,57.0,247.4006640208163,0.7685161521909714
48.0,4.0,247.31502055052124,0.7687210238122851
48.0,16.0,247.31502055052124,0.7689258954335988
48.0,79.0,247.31502055052124,0.7691307670549125
83.0,1.0,246.5335514505698,0.7693349913203108
127.0,10.0,246.41946062549698,0.7695391210747803
45.0,4.0,245.9728203566954,0.7697428808399308
107.0,34.0,245.8361226369896,0.7699465273669797
22.0,73.0,245.48499829942998,0.7701498830285074
31.0,111.0,245.39515307875163,0.7703531642637589
25.0,3.0,244.78691467356586,0.7705559416445015
26.0,57.0,244.550184174957,0.7707585229216635
44.0,1.0,243.6233156364922,0.7709603363964503
68.0,107.0,242.8857837352844,0.7711615389121614
68.0,106.0,242.8857837352844,0.7713627414278724
97.0,107.0,242.50075817692183,0.7715636249948589
17.0,6.0,242.10897443503114,0.7717641840147546
41.0,70.0,242.07355217052972,0.7719647136914396
28.0,73.0,242.0321261729277,0.7721652090515219
105.0,35.0,242.02620696498406,0.7723656995082315
47.0,91.0,240.82989492858624,0.7725651989600845
79.0,81.0,240.54355215983938,0.772764461210383
30.0,29.0,240.30356445146867,0.7729635246588831
45.0,29.0,240.2756428911291,0.7731625649776301
45.0,56.0,240.2756428911291,0.7733616052963771
45.0,131.0,240.2756428911291,0.7735606456151242
64.0,6.0,240.2012565988905,0.7737596243135124
64.0,109.0,240.2012565988905,0.7739586030119007
64.0,106.0,240.2012565988905,0.7741575817102889
64.0,34.0,240.2012565988905,0.7743565604086772
55.0,61.0,239.81242865205544,0.7745552170085059
55.0,32.0,239.81242865205544,0.7747538736083346
97.0,69.0,239.72957348979284,0.7749524615723343
50.0,18.0,239.37972537714464,0.7751507597280164
111.0,43.0,238.9899970685156,0.7753487350392944
111.0,7.0,238.9899970685156,0.7755467103505722
82.0,68.0,238.8266824245137,0.775744550374734
115.0,114.0,238.7222365598744,0.7759423038776906
84.0,7.0,238.61498582956807,0.7761399685359383
75.0,84.0,238.01917364225716,0.7763371396333479
54.0,58.0,238.00206987031956,0.7765342965622793
6.0,31.0,237.90796668703894,0.7767313755377097
71.0,27.0,237.52545806820524,0.7769281376494058
96.0,105.0,237.3261213730939,0.7771247346339221
72.0,64.0,237.14142879374384,0.7773211786221986
73.0,68.0,236.40292660697725,0.777517010847631
65.0,31.0,236.33895230058275,0.7777127900778193
65.0,61.0,236.33895230058275,0.7779085693080078
32.0,27.0,236.03474271260933,0.7781040965360679
45.0,19.0,235.59638336979128,0.7782992606345897
7.0,83.0,234.47703312630074,0.7784934974821149
7.0,32.0,234.47703312630074,0.7786877343296403
7.0,1.0,234.47703312630074,0.7788819711771657
7.0,59.0,234.47703312630074,0.7790762080246911
65.0,72.0,233.76453792495278,0.7792698546531236
43.0,14.0,233.47810946382972,0.7794632640090157
4.0,69.0,233.28724368581894,0.7796565152548935
79.0,76.0,233.19168620121107,0.7798496873425516
69.0,70.0,232.83391546423422,0.7800425630589225
32.0,30.0,232.7512181602478,0.7802353702702317
9.0,2.0,232.32194315339433,0.7804278218773142
74.0,73.0,231.4515112733564,0.7806195524332041
93.0,31.0,231.3811763457288,0.7808112247248179
65.0,71.0,231.24999202833155,0.78100278834554
65.0,74.0,231.24999202833155,0.7811943519662622
18.0,23.0,231.1077903709788,0.7813857977895128
24.0,4.0,230.98951715934928,0.7815771456372155
89.0,6.0,230.949719029393,0.7817684605168138
79.0,73.0,230.93136730632227,0.781959760194152
56.0,32.0,230.8005333930485,0.7821509514908677
124.0,26.0,230.01384016243566,0.7823414911040856
32.0,31.0,229.96611133688384,0.7825319911795436
43.0,5.0,229.81699977507157,0.782722367733481
100.0,74.0,229.27134723256464,0.7829122922779901
100.0,18.0,229.27134723256464,0.7831022168224991
100.0,98.0,229.27134723256464,0.7832921413670082
100.0,124.0,229.27134723256464,0.7834820659115171
100.0,65.0,229.27134723256464,0.7836719904560262
100.0,37.0,229.27134723256464,0.7838619150005353
100.0,3.0,229.27134723256464,0.7840518395450443
133.0,68.0,229.1138834692452,0.7842416336492088
133.0,54.0,229.1138834692452,0.7844314277533734
133.0,16.0,229.1138834692452,0.7846212218575379
87.0,104.0,229.01299819513656,0.7848109323900309
5.0,80.0,227.92620800575895,0.7849997426437311
94.0,36.0,227.81825675614115,0.785188463472424
81.0,74.0,227.7358563111195,0.7853771160419682
70.0,71.0,227.6795548094674,0.7855657219722912
26.0,16.0,227.2542287300906,0.785753975569613
26.0,115.0,227.2542287300906,0.7859422291669347
26.0,75.0,227.2542287300906,0.7861304827642565
65.0,93.0,226.5805826219016,0.7863181783244234
65.0,84.0,226.5805826219016,0.7865058738845904
24.0,49.0,226.23335797101197,0.7866932818096716
5.0,27.0,226.15644484752647,0.7868806260212092
45.0,40.0,226.08867617163278,0.7870679140943106
45.0,73.0,226.08867617163278,0.7872552021674121
82.0,73.0,225.5356632227065,0.7874420321338478
57.0,37.0,225.43754031618866,0.7876287808169109
65.0,131.0,224.2142807790421,0.787814516172259
65.0,8.0,224.2142807790421,0.7880002515276071
65.0,60.0,224.2142807790421,0.7881859868829553
58.0,68.0,223.70861839922196,0.7883713033560561
89.0,7.0,223.6233502878161,0.7885565491944815
89.0,56.0,223.6233502878161,0.7887417950329068
39.0,44.0,223.1466964002717,0.788926646019234
17.0,13.0,222.82141163845387,0.7891112275451121
7.0,129.0,222.48203854594547,0.7892955279400036
105.0,6.0,222.46110221529358,0.7894798109915895
82.0,107.0,222.01718246787613,0.7896637263074908
68.0,71.0,221.72630404742466,0.7898474006645799
45.0,24.0,221.68570141350415,0.790031041387127
80.0,96.0,221.362991454832,0.7902144147821486
12.0,37.0,220.46233228715658,0.7903970420861989
43.0,27.0,220.25968630581104,0.7905795015217117
88.0,17.0,220.0237714658427,0.7907617655293221
8.0,14.0,219.60973425964107,0.7909436865554444
65.0,83.0,219.54487137261214,0.7911255538502375
86.0,32.0,219.5202713798139,0.7913074007668086
30.0,37.0,219.3164307868695,0.791489078825246
30.0,78.0,219.3164307868695,0.7916707568836835
30.0,76.0,219.3164307868695,0.791852434942121
53.0,106.0,219.20047485850196,0.7920340169446093
58.0,19.0,219.16819680456197,0.7922155722084983
112.0,98.0,219.08067261438313,0.7923970549688137
68.0,87.0,218.92600919210938,0.7925784096085404
38.0,39.0,218.71421903673385,0.7927595888048491
71.0,96.0,218.3241883953925,0.7929404449063062
16.0,45.0,218.0168982257267,0.7931210464537329
34.0,36.0,217.16960877888008,0.7933009461207712
23.0,2.0,217.06561384467858,0.7934807596401475
1.0,3.0,217.03176388859146,0.793660545118787
87.0,95.0,216.35030047657366,0.7938397660845483
53.0,59.0,215.59560164253872,0.7940183618704342
107.0,1.0,215.55200953433732,0.7941969215453477
81.0,29.0,215.5186918667093,0.7943754536204632
4.0,68.0,214.9442253458647,0.7945535098171334
56.0,77.0,214.67038269371423,0.7947313391671365
4.0,109.0,214.428586118459,0.7949089682169059
4.0,15.0,214.428586118459,0.7950865972666753
4.0,60.0,214.428586118459,0.7952642263164448
55.0,69.0,213.60783950113105,0.7954411754734612
111.0,65.0,213.43851734574966,0.7956179843668396
111.0,27.0,213.43851734574966,0.7957947932602181
83.0,88.0,213.3970252503742,0.7959715677822397
97.0,93.0,213.31722634442357,0.7961482762001838
51.0,28.0,212.68047283931983,0.7963244571421878
102.0,94.0,212.65598253673113,0.7965006177968355
49.0,55.0,212.4353828423816,0.7966765957103905
45.0,16.0,211.40078656697975,0.7968517165817172
85.0,88.0,211.00964493429692,0.7970265134378657
46.0,43.0,210.36491951801742,0.7972007762142762
46.0,17.0,210.36491951801742,0.7973750389906868
7.0,61.0,210.3601256573359,0.7975492977959435
7.0,5.0,210.3601256573359,0.7977235566012002
60.0,55.0,210.12240307161807,0.7978976184810479
27.0,82.0,210.09879242776032,0.7980716608022338
32.0,53.0,210.0130191748975,0.7982456320702933
54.0,63.0,209.88296772869808,0.7984194956059127
71.0,78.0,209.651141197229,0.7985931671003158
18.0,32.0,208.89101685006665,0.7987662089204393
20.0,42.0,208.75277280700038,0.7989391362215126
32.0,84.0,208.6701867075701,0.7991119951096441
93.0,89.0,208.61017398388333,0.7992848042842404
8.0,5.0,208.40949620672242,0.7994574472207269
5.0,9.0,208.36827575149206,0.7996300560108784
24.0,62.0,208.10536157908962,0.7998024470073326
51.0,77.0,207.64722511122497,0.7999744584912091
51.0,70.0,207.64722511122497,0.8001464699750855
51.0,59.0,207.64722511122497,0.800318481458962
50.0,56.0,207.61224852967044,0.8004904639688241
16.0,18.0,207.45636298982933,0.8006623173457154
34.0,80.0,207.36471416983295,0.8008340948022592
74.0,28.0,207.0611021998144,0.8010056207517314
107.0,32.0,206.83952814971656,0.8011769631529712
107.0,96.0,206.83952814971656,0.801348305554211
96.0,80.0,206.71577633273415,0.801519545441518
82.0,62.0,206.5247151017368,0.8016906270569009
27.0,49.0,206.4123251316979,0.8018616155703148
80.0,73.0,206.38197309917652,0.8020325789406133
4.0,21.0,206.26529932514774,0.8022034456603112
112.0,14.0,205.5168165573564,0.8023736923494189
104.0,88.0,205.19992608932506,0.8025436765317698
60.0,57.0,204.75508984242143,0.8027132922192233
60.0,82.0,204.75508984242143,0.8028829079066767
131.0,4.0,204.3531790852046,0.8030521906579896
61.0,79.0,204.310292626651,0.8032214378828784
61.0,77.0,204.310292626651,0.8033906851077671
61.0,36.0,204.310292626651,0.803559932332656
61.0,66.0,204.310292626651,0.8037291795575447
95.0,81.0,204.03017666059804,0.8038981947390583
95.0,32.0,204.03017666059804,0.8040672099205719
95.0,80.0,204.03017666059804,0.8042362251020855
75.0,93.0,203.80243317253675,0.8044050516247075
75.0,78.0,203.80243317253675,0.8045738781473296
78.0,83.0,203.46698526248747,0.8047424267905205
78.0,87.0,203.46698526248747,0.8049109754337115
78.0,101.0,203.46698526248747,0.8050795240769024
49.0,74.0,203.32388299501983,0.8052479541765716
84.0,82.0,203.11611197138348,0.8054162121622042
49.0,23.0,202.9976890173293,0.8055843720482447
79.0,33.0,201.79474884621658,0.805751535438793
84.0,68.0,201.60643093616258,0.8059185428299381
53.0,26.0,201.48057458171513,0.806085445963787
53.0,21.0,201.48057458171513,0.8062523490976359
28.0,68.0,201.4451853328392,0.8064192229156235
112.0,127.0,201.3704570055702,0.8065860348299164
84.0,76.0,201.3284833220717,0.8067528119739128
49.0,93.0,201.2057104949021,0.8069194874149551
90.0,94.0,201.1934124230741,0.8070861526684807
103.0,102.0,201.18692251956705,0.807252812545879
25.0,88.0,201.10395959698602,0.8074194036981815
25.0,60.0,201.10395959698602,0.807585994850484
81.0,102.0,200.94470309225778,0.8077524540773651
66.0,80.0,200.44568014391558,0.8079184999219926
44.0,47.0,200.43456133216043,0.8080845365559828
21.0,32.0,200.2276505406468,0.8082504017885384
15.0,17.0,200.0954058444237,0.8084161574718022
97.0,90.0,200.06058993761195,0.8085818843141519
58.0,3.0,199.95614561462278,0.8087475246365735
58.0,77.0,199.95614561462278,0.8089131649589951
105.0,101.0,199.8848445701358,0.8090787462168256
55.0,24.0,199.8609512999998,0.8092443076818713
80.0,100.0,199.81967398864762,0.8094098349534834
40.0,48.0,199.68728682570057,0.8095752525577868
102.0,109.0,199.288799417841,0.8097403400617948
93.0,6.0,199.24182562387108,0.8099053886534987
80.0,31.0,199.2048074942187,0.8100704065800038
30.0,90.0,198.7885592270822,0.8102350796934152
32.0,28.0,198.730992325881,0.8103997051193699
49.0,69.0,198.48387501814145,0.810564125837485
104.0,102.0,198.4042056371098,0.8107284805588192
81.0,8.0,198.40200106228116,0.8108928334539205
12.0,16.0,198.2981996069612,0.8110571003616345
107.0,30.0,198.1270467650958,0.8112212254892005
107.0,29.0,198.1270467650958,0.8113853506167665
107.0,81.0,198.1270467650958,0.8115494757443327
107.0,94.0,198.1270467650958,0.8117136008718987
107.0,41.0,198.1270467650958,0.8118777259994647
54.0,100.0,197.68522614950894,0.8120414851302319
4.0,18.0,197.5683951125654,0.8122051474801245
4.0,89.0,197.5683951125654,0.8123688098300171
4.0,56.0,197.5683951125654,0.8125324721799098
104.0,97.0,197.56396857061944,0.8126961308629294
16.0,5.0,197.0306122498567,0.8128593477225047
16.0,15.0,197.0306122498567,0.8130225645820799
78.0,34.0,196.98591077674232,0.8131857444117035
24.0,6.0,196.93500462385927,0.8133488820715226
49.0,2.0,196.8470297347717,0.8135119468544167
58.0,62.0,196.63664170267208,0.8136748373553885
25.0,1.0,196.58994738744204,0.8138376891755714
51.0,2.0,196.51825068488426,0.8140004816034067
51.0,31.0,196.51825068488426,0.8141632740312418
50.0,59.0,196.49877453254513,0.8143260503253587
55.0,83.0,196.3400410771391,0.8144886951273392
55.0,77.0,196.3400410771391,0.8146513399293198
29.0,81.0,196.15351084128312,0.8148138302127769
75.0,76.0,195.93875953372674,0.8149761425998471
31.0,57.0,195.88594412427528,0.8151384112355166
83.0,5.0,195.760477117715,0.8153005759364189
118.0,79.0,195.71312076252636,0.8154627014081097
70.0,54.0,195.65988127406087,0.8156247827770999
106.0,104.0,195.11312888744004,0.8157864112255694
43.0,68.0,195.02454388684353,0.8159479662917078
49.0,3.0,194.98399682930904,0.8161094877693428
16.0,44.0,194.78552544105793,0.8162708448366035
60.0,62.0,194.3664788859984,0.8164318547727156
57.0,35.0,194.35273648795743,0.8165928533248553
32.0,94.0,194.1884282390952,0.8167537157667933
22.0,2.0,194.04260873354576,0.8169144574142949
27.0,55.0,193.97702888997915,0.8170751447365523
16.0,31.0,193.81141001070046,0.8172356948629037
23.0,26.0,193.77809445605664,0.8173962173912075
73.0,61.0,193.48610615152214,0.8175564980412897
4.0,64.0,193.39708741142502,0.8177167049497384
46.0,91.0,193.35927480853482,0.8178768805348601
48.0,68.0,193.03325209871304,0.8180367860482288
71.0,5.0,192.70319746066752,0.8181964181498625
71.0,6.0,192.70319746066752,0.8183560502514964
71.0,70.0,192.70319746066752,0.8185156823531302
71.0,79.0,192.70319746066752,0.818675314454764
71.0,90.0,192.70319746066752,0.8188349465563979
31.0,43.0,192.37530278552543,0.818994307035574
49.0,21.0,191.96945040035104,0.8191533313134309
20.0,50.0,191.87745208048003,0.8193122793814204
72.0,55.0,191.7137790015558,0.8194710918653723
74.0,76.0,191.4845410527878,0.8196297144524463
74.0,49.0,191.4845410527878,0.8197883370395204
48.0,81.0,191.35121795913398,0.8199468491839763
76.0,1.0,191.21736609805623,0.8201052504477921
12.0,5.0,191.12604130617817,0.8202635760596798
31.0,83.0,190.7775545956625,0.8204216129910125
75.0,82.0,190.60722608361635,0.8205795088250581
36.0,132.0,190.59166144299294,0.8207373917656162
60.0,56.0,190.40166677645465,0.8208951173177743
87.0,36.0,190.32242796830184,0.8210527772298307
90.0,101.0,190.2615785438182,0.8212103867352429
75.0,81.0,189.72456876052428,0.8213675513907438
61.0,62.0,189.67261200818646,0.8215246730061411
64.0,53.0,189.3643207415312,0.821681539238216
